user_id,region,country,device_type,plan_tier,tenure_months,watch_hours_1m,watch_hours_3m,watch_hours_6m,sessions_1m,sessions_3m,sessions_6m,days_since_last_stream,completion_rate_pct,binge_watch_flag,buffering_events_30d,avg_stream_quality,app_rating,monthly_fee,payment_failures_30d,support_tickets_30d,offer_sent,early_warning_flag,churn_flag,lifetime_value,ltv_6m
OTT_130,NA,UK,Mobile,Standard,9,5.760761845952199,97.00250213509523,151.87111772367172,7,47,95,23,71.38244082387295,0,3,4.969344373631722,5,7.99,1,2,1,0,1,77.1640583974508,33.558
OTT_131,LATAM,BR,Mobile,Standard,56,14.561977601897151,69.41905982738628,79.85161274398082,15,48,114,48,57.020917219650386,0,2,3.5551253162845455,4,7.99,0,0,0,0,1,482.36420063022354,33.558
OTT_132,APAC,DE,Web,Basic,5,44.817255241312225,5.277958494421112,83.19201627969608,15,40,81,45,96.04335966378058,0,1,3.1777629384610337,4,18.99,2,3,1,0,1,86.17189441887372,79.758
OTT_133,APAC,US,SmartTV,Premium,23,1.2928863932658934,36.56634619684521,39.901639361420614,12,49,89,6,76.0530714950213,1,0,4.925388442476915,2,18.99,0,0,0,0,1,477.404088723522,79.758
OTT_134,APAC,UK,Web,Premium,62,8.581490455733565,35.783059568937034,149.7862635028627,22,43,93,24,97.56089726646202,0,1,4.894758728556468,3,7.99,0,0,1,0,0,542.8225321515789,47.94
OTT_135,EU,DE,SmartTV,Standard,6,5.303558676656182,14.955055330150717,169.33283815214776,14,44,90,22,93.77891619961039,1,1,3.1165992075393,4,18.99,0,0,0,0,1,109.60979169957523,79.758
OTT_136,EU,DE,Mobile,Standard,55,22.715080404585226,103.02874612882428,147.16513543895644,23,55,84,34,78.95551619912166,0,4,4.440038141082485,4,7.99,1,0,1,1,0,384.60229974818003,47.94
OTT_137,EU,IN,Mobile,Basic,64,37.495489184361915,31.962883608512385,80.87870800395893,22,47,65,35,82.56502944480687,0,2,3.2129132207381392,4,12.99,0,0,1,1,1,793.7908283511662,54.55799999999999
OTT_138,APAC,US,Mobile,Basic,45,19.58528041002498,46.83090690462181,263.29864550331143,14,52,83,27,78.74785360357288,0,1,3.0462941093281346,4,7.99,0,0,1,1,1,348.7209200188379,33.558
OTT_139,LATAM,BR,Mobile,Basic,60,8.050359959623403,90.56052811209392,168.03011511737049,18,52,93,13,56.34370453918466,1,4,4.920136081320553,5,18.99,2,2,1,0,0,1045.2219078481128,113.94
OTT_140,EU,BR,Web,Basic,64,63.62576449328919,61.62011041890646,57.77596652776499,8,46,90,12,94.34876323041861,0,1,4.870775442573798,3,7.99,0,1,0,0,1,529.2533557705251,33.558
OTT_141,EU,UK,Web,Standard,14,10.629780122869034,108.8065532968204,84.00954717273797,15,45,99,23,99.21317014942503,0,1,3.9567507560354978,4,18.99,0,1,1,0,0,297.52875771182755,113.94
OTT_142,LATAM,IN,Mobile,Standard,52,28.325498293506797,66.75939235027482,215.85951502825645,15,40,86,44,87.68497115783293,0,3,3.434764167077843,2,18.99,0,3,0,0,0,875.7082306054447,113.94
OTT_143,EU,UK,SmartTV,Standard,33,51.67660388697253,44.39206570901664,196.31681290720888,14,51,90,33,81.9953303897988,0,0,2.816929036135618,5,12.99,0,1,1,0,1,466.4301781314542,54.55799999999999
OTT_144,EU,IN,Web,Basic,43,9.807313559538194,57.98449467790032,227.18077755492246,7,53,91,38,55.56613055100253,0,2,3.5349669475687437,4,12.99,0,1,0,1,0,525.3391526436515,77.94
OTT_145,EU,UK,Mobile,Standard,18,12.731145717502752,110.05885830464224,94.11874348468646,9,35,92,20,66.17404994803434,0,3,4.732812956783137,4,18.99,0,1,0,0,0,369.49064970447535,113.94
OTT_146,LATAM,BR,SmartTV,Premium,72,6.278870456192591,50.999969635634756,68.98741052045467,11,36,81,20,52.26459770220049,0,1,3.12447242248631,4,18.99,0,2,1,0,1,1219.09638763687,79.758
OTT_147,LATAM,US,Web,Basic,27,8.618979759624914,31.98095075176116,107.47727109795409,10,41,125,18,97.01518360175167,0,4,2.6785591518584115,3,18.99,0,2,0,1,1,438.95860547122214,79.758
OTT_148,EU,DE,Web,Premium,58,62.50686342516434,95.51954979892254,136.01861420704006,9,36,107,47,50.27087058286294,1,3,4.02072875047222,4,18.99,0,1,1,1,1,980.7123943412327,79.758
OTT_149,APAC,IN,SmartTV,Premium,57,25.42753772317758,3.1782168514862086,143.3458258601655,31,52,85,16,42.97023874261768,0,4,3.511618348076709,3,18.99,0,1,1,0,1,1059.8628031332769,79.758
OTT_150,EU,BR,Web,Premium,49,43.68297047931769,40.5177644096575,127.78052264352135,17,45,81,5,90.06915216397726,1,2,4.429628476158816,2,7.99,0,1,1,0,0,399.3910889513332,47.94
OTT_151,LATAM,BR,Web,Basic,13,37.272617273979314,24.66139776403126,80.4912386568783,11,31,98,33,96.26391052369542,0,1,4.531622254601068,1,12.99,2,2,1,1,1,183.92062846365462,54.55799999999999
OTT_152,EU,UK,Mobile,Basic,68,5.317546816758368,49.30395681029305,108.03440144883876,7,54,77,42,84.20727034518028,0,2,3.143066225026912,2,18.99,0,0,0,0,1,1304.1840585510922,79.758
OTT_153,NA,UK,Mobile,Basic,30,6.928685221760954,60.19248121029291,150.5602892584801,19,50,79,31,59.22650307109801,0,3,2.7355223648753495,4,18.99,1,2,0,0,1,501.0865561017523,79.758
OTT_154,APAC,DE,Mobile,Basic,34,25.48572479071234,62.864867260946255,126.72494677016054,15,55,109,13,73.31080024048693,1,3,3.6397236293576842,5,7.99,0,1,0,0,0,311.2500438182725,47.94
OTT_155,EU,IN,Web,Basic,71,21.692731395541905,41.95780916589705,76.00451199953487,8,53,96,53,49.109570875435814,0,3,2.8399977799781833,4,7.99,0,0,1,1,0,642.1686078939307,47.94
OTT_156,EU,UK,Mobile,Standard,49,19.73196243442991,36.717888553566944,236.1787980715812,19,45,71,34,96.63707538280204,0,2,3.1997249990719747,4,18.99,0,1,1,1,1,873.5097488828713,79.758
OTT_157,EU,IN,Mobile,Premium,73,35.521402539269204,45.966135992417094,44.95221655881817,15,41,97,17,71.58346884667087,1,4,4.6116051476935676,5,7.99,1,2,0,0,1,652.3237770426592,33.558
OTT_158,EU,BR,Mobile,Premium,9,6.666233056325378,94.59205606178571,83.98305322779721,14,38,83,1,83.70525675769152,1,1,4.8513688469722975,1,18.99,0,1,0,0,0,153.966066643352,113.94
OTT_159,LATAM,US,Mobile,Basic,55,15.430416832057666,77.17832386387575,31.612428838165698,8,40,93,33,46.251091794712195,1,2,3.5664992111189395,3,18.99,0,0,0,1,1,1159.2641439796143,79.758
OTT_160,EU,BR,SmartTV,Basic,46,25.90801050708475,38.20520135226114,197.1600978581037,14,36,82,40,77.63284847459731,0,2,2.842376815940149,5,18.99,0,0,0,0,1,843.5471789118218,79.758
OTT_161,NA,US,SmartTV,Premium,7,14.699401896016088,59.735295121247866,156.07981908401035,13,43,92,1,71.91792662095236,0,8,2.984076570566609,5,7.99,0,1,1,1,1,59.97311617603243,33.558
OTT_162,LATAM,US,Mobile,Standard,5,21.902758369951307,28.763498451602,93.16361683526692,17,39,88,21,45.61333923728946,1,1,4.783432394269458,4,18.99,0,4,0,1,1,104.67799615593528,79.758
OTT_163,APAC,BR,Mobile,Basic,62,29.818958482972615,59.52108177848518,59.195787547921256,16,61,85,57,91.3383751210163,0,3,3.961932884625736,2,7.99,0,2,1,1,1,521.0871192083105,33.558
OTT_164,APAC,BR,Mobile,Standard,46,14.59089110512701,91.46794599644323,126.47203164160047,15,43,85,50,43.96125304256915,0,2,4.602332633191542,4,7.99,1,0,1,0,1,379.05381312900045,33.558
OTT_165,APAC,IN,Mobile,Premium,73,20.337646143106767,109.72093318890168,139.41529689970602,12,42,83,5,67.78515911937275,1,1,3.5180459171896574,1,12.99,1,0,1,1,1,900.4617454690722,54.55799999999999
OTT_166,NA,BR,SmartTV,Basic,17,47.14410327682995,36.730963024133985,281.59288305976224,15,46,85,8,94.7446015527462,0,2,2.9807232025244987,4,12.99,0,1,1,0,0,200.82732043364817,77.94
OTT_167,NA,US,SmartTV,Standard,57,17.49317283874348,86.45446673106026,143.47807940293416,16,41,97,45,80.46350421813162,0,0,3.2854188134081856,2,12.99,0,4,0,1,0,804.775303826828,77.94
OTT_168,EU,UK,SmartTV,Standard,1,20.1810034653095,113.11150630238606,163.17224134038756,19,59,88,51,93.40855220305941,0,1,4.651775648147108,5,7.99,0,0,0,1,0,8.348036282133988,47.94
OTT_169,EU,IN,Mobile,Basic,74,42.71771959219224,24.519865961569003,8.826151293682543,17,37,75,17,44.14121041069539,1,3,3.154056837647884,5,12.99,0,0,0,0,0,960.6415826178542,77.94
OTT_170,EU,BR,Mobile,Standard,63,23.79488756562312,48.78656060648667,299.2576257036052,21,40,82,34,60.30580151857307,0,1,3.5554795721291512,1,7.99,0,1,0,0,1,455.0069608434332,33.558
OTT_171,NA,US,Mobile,Basic,72,24.714940480677832,92.5750712053055,139.79133475368218,11,45,94,32,70.58883631880542,0,1,4.474189053950119,1,12.99,0,2,0,0,1,1035.9919792275048,54.55799999999999
OTT_172,NA,IN,SmartTV,Basic,32,18.62462261802066,40.21432724633715,96.95330560720821,14,53,95,44,47.89499544453805,1,4,3.2756035855534518,4,18.99,1,0,0,0,0,600.2317296566466,113.94
OTT_173,LATAM,BR,SmartTV,Basic,62,15.72524994800089,48.21727545639661,119.84669658945674,20,40,109,24,83.29205877913492,1,3,4.779089882377159,5,18.99,0,0,1,0,0,1037.4838318486302,113.94
OTT_174,EU,BR,Web,Standard,59,7.70205344369971,65.90996947717639,119.35553244773982,13,37,86,12,89.12932533902492,0,3,4.72593956941984,4,12.99,0,1,1,1,1,799.1648295090592,54.55799999999999
OTT_175,EU,BR,Mobile,Basic,57,26.00121134817423,32.22122346473384,47.10240565231936,23,45,87,45,94.39647443337302,0,4,3.4691631719228324,5,7.99,0,2,0,1,0,460.06310157766825,47.94
OTT_176,EU,UK,SmartTV,Standard,10,1.2713602214782118,86.11306805885877,93.40247963147532,14,27,80,19,41.287606635880955,0,1,4.618048408335305,5,18.99,0,1,1,1,1,183.63393922486387,79.758
OTT_177,NA,US,SmartTV,Standard,34,13.32285306010608,100.97473536168673,92.01748255549293,14,49,94,15,76.93403223645853,0,4,3.306547881845166,5,12.99,1,1,0,0,1,430.5216082512994,54.55799999999999
OTT_178,LATAM,BR,Web,Premium,26,3.994587020982523,14.79417737978534,99.53950362971965,12,37,124,39,99.63243451720268,1,1,3.770138222687568,5,18.99,0,0,0,1,1,519.5255773077861,79.758
OTT_179,APAC,IN,SmartTV,Basic,28,2.4027426504377236,28.578884715057928,168.15457034217366,8,45,99,54,71.31745666802495,0,1,4.664760797696034,4,7.99,0,1,0,0,1,196.3455578423192,33.558
OTT_180,EU,IN,Mobile,Standard,61,22.53972338555238,73.64577296148869,64.63705521931793,8,33,95,57,73.39563161969542,0,2,3.1650774804271453,4,18.99,1,0,0,0,1,1206.983719062284,79.758
OTT_181,NA,UK,Mobile,Standard,73,7.003925426101311,26.601212508145405,176.7773344109193,14,44,100,38,48.51870362225789,1,2,4.385583793319098,3,12.99,0,0,0,0,0,869.6398150778962,77.94
OTT_182,NA,US,Mobile,Premium,56,18.255689358535303,26.386870150116145,196.1428028636633,19,46,78,28,64.48201348150027,1,3,3.903104079421639,5,7.99,0,1,1,0,1,443.01863977673486,33.558
OTT_183,NA,UK,SmartTV,Basic,37,2.562914997218577,80.14575079006173,484.13780529069936,12,49,90,9,66.91396955118697,0,4,2.8235453996890882,5,7.99,0,1,0,0,0,254.2020686193716,47.94
OTT_184,APAC,US,Mobile,Basic,34,31.688458417290907,80.60360211216013,66.38932323866035,15,35,88,20,90.2106347320568,0,3,4.519322760082298,5,12.99,0,1,0,0,0,484.27901090043076,77.94
OTT_185,EU,BR,Web,Premium,60,40.83285633556152,100.44106192146225,216.13265251168508,18,45,89,2,85.04018389021564,0,1,3.3924718535620415,2,7.99,1,1,0,0,0,413.4349551446881,47.94
OTT_186,NA,US,SmartTV,Standard,6,4.262788801828782,93.39075451684346,94.14479086744846,16,50,98,58,61.21513943742337,1,5,2.5121351601222632,4,18.99,0,1,0,1,1,114.51615483708575,79.758
OTT_187,NA,IN,Mobile,Standard,55,9.051988673175655,36.40609939782161,26.894480299913685,17,45,72,5,64.53344610460564,1,0,3.4769269290757094,2,7.99,0,1,0,0,0,401.09307164030406,47.94
OTT_188,APAC,DE,Mobile,Premium,55,28.91809719321675,9.38761480195533,125.0217159808297,19,36,89,26,79.43774586762208,1,2,4.7526103851753625,5,18.99,0,1,1,0,1,999.7563110588297,79.758
OTT_189,APAC,BR,Web,Standard,12,18.907456798472758,51.08034244744973,118.71041238900553,7,47,91,25,85.8461936983411,0,4,4.37017852381936,4,18.99,0,1,0,0,1,207.1589602273492,79.758
OTT_190,EU,IN,SmartTV,Basic,16,36.5919445101298,57.3600241796823,73.70693142354712,7,28,92,40,68.28465709715766,0,0,3.184501374870664,2,12.99,0,1,0,0,0,190.7417307351353,77.94
OTT_191,APAC,BR,Web,Premium,8,28.307060516106635,44.27765134707871,44.61019735197391,17,39,95,37,85.69145001178612,1,1,3.3887035639189644,4,7.99,1,1,0,0,1,66.05509722059605,33.558
OTT_192,EU,IN,SmartTV,Basic,57,11.449952858009109,32.51853102432637,305.8697664754027,13,43,95,55,85.67767877954626,0,2,4.470475923877308,2,7.99,1,0,0,0,1,516.6537543293521,33.558
OTT_193,NA,DE,SmartTV,Basic,68,45.061550799278784,40.35170653488057,121.26986849687293,13,45,94,38,92.96326601091036,0,0,3.4612761164431647,1,12.99,0,2,0,0,1,862.7031394728838,54.55799999999999
OTT_194,APAC,US,Mobile,Standard,27,21.384176987559023,17.033108049705323,74.50219999289797,14,38,87,21,73.79337135928503,1,0,4.697740059887627,4,18.99,0,3,0,0,0,480.5585195594701,113.94
OTT_195,APAC,BR,Mobile,Standard,82,14.461058487771707,54.67385194318948,29.860757773401282,21,47,71,20,46.671805821551985,1,3,3.6535347369586777,4,12.99,0,2,0,0,1,1059.1583519380486,54.55799999999999
OTT_196,NA,IN,SmartTV,Standard,13,37.09624149229376,28.878283625352527,57.84530192953138,12,45,84,28,83.51007066143191,0,3,4.554012115585028,5,18.99,0,3,1,0,1,252.43319464374866,79.758
OTT_197,EU,BR,Mobile,Basic,13,16.45938510072482,141.04572848830705,35.62170366760179,14,54,91,30,90.85180318924517,0,0,3.0520917160008003,5,12.99,1,0,0,1,1,166.71401748832614,54.55799999999999
OTT_198,EU,DE,Web,Basic,70,12.229770715579985,38.62268182565816,159.94228204783974,24,55,99,30,89.29062732371514,1,1,3.5326431924204473,4,18.99,1,1,0,0,0,1208.3108500479252,113.94
OTT_199,NA,BR,Web,Basic,79,14.833322366307854,32.526348192616524,356.05624833433126,15,42,104,57,68.07498880002217,0,2,3.0121419623488204,3,12.99,2,1,0,0,0,1017.7166438332058,77.94
OTT_200,LATAM,BR,Mobile,Basic,44,25.72384746323508,8.071884401360784,127.26336451852171,17,44,92,8,99.14204218117894,0,5,2.570855782354861,3,18.99,0,1,1,0,0,712.6460208814057,113.94
OTT_201,EU,US,SmartTV,Standard,59,28.44339828558538,24.866065101498812,213.48134311871138,13,41,97,14,98.1174675481464,0,1,4.843526664045951,2,12.99,0,0,1,0,1,720.4362777434341,54.55799999999999
OTT_202,LATAM,IN,SmartTV,Standard,14,8.181713096690663,76.83642075458226,198.0812902942191,14,35,126,13,66.7789067263806,0,3,4.677530995298163,2,7.99,1,0,1,0,1,97.6357841935036,33.558
OTT_203,NA,US,Web,Standard,55,2.410927260927132,33.066940976175374,30.440669199371726,10,50,98,27,53.67421890627607,1,2,4.777374622003674,2,7.99,0,0,0,1,1,466.7909635123893,33.558
OTT_204,NA,UK,SmartTV,Premium,60,31.781268238802035,151.91406626669252,285.736475810963,14,31,100,55,70.33418433232077,1,3,4.3870174549057825,5,18.99,1,1,0,0,0,1275.4821001306896,113.94
OTT_205,EU,BR,Mobile,Standard,57,40.700211577195724,42.93890954798015,25.647466532853656,12,36,90,26,80.70920559786649,0,3,3.7319187857730016,4,12.99,0,3,1,1,1,712.6307184709125,54.55799999999999
OTT_206,LATAM,UK,Web,Basic,12,11.280477166410277,60.14020852539167,199.48600837454168,14,45,97,46,49.54736391364029,1,1,4.608108996546797,2,12.99,0,0,0,0,1,155.94871354868025,54.55799999999999
OTT_207,APAC,BR,Web,Premium,82,14.549996258849397,105.88963793459673,238.76826739224305,13,42,83,16,74.19841498722246,1,3,3.6944964828807647,4,7.99,0,2,0,0,0,641.3293194437857,47.94
OTT_208,NA,BR,Web,Basic,32,33.56194980493079,86.86077857101827,98.05051059069328,13,37,97,14,88.37706309360595,0,0,3.9834574944411245,5,12.99,0,0,1,0,1,444.47641819940264,54.55799999999999
OTT_209,APAC,US,Mobile,Basic,51,32.793286473892756,33.048427104401505,78.63329820573489,17,50,92,31,41.30939287324031,1,2,3.75415847597483,4,12.99,0,0,1,0,0,691.1455827221421,77.94
OTT_210,EU,US,SmartTV,Premium,38,20.09783597713494,76.52770817710707,142.78997304335536,17,50,80,59,87.34539820009428,0,1,4.696352385052666,5,12.99,0,0,0,0,0,559.0733353576253,77.94
OTT_211,LATAM,UK,SmartTV,Premium,35,8.005485213118742,33.35653331208039,93.89308428487574,14,33,86,44,78.13682340585909,0,1,4.955761078665182,3,12.99,0,1,1,0,1,445.61578945813096,54.55799999999999
OTT_212,LATAM,IN,Web,Basic,28,12.574883250345197,67.51225273595874,141.3945579828204,16,49,89,17,94.45906102934964,1,2,3.1158008205132353,1,12.99,1,0,0,1,1,417.85673713707,54.55799999999999
OTT_213,LATAM,UK,Mobile,Basic,6,11.61914320961232,89.60151519017424,108.02393775485743,18,47,95,28,67.26799836236678,0,2,3.8029500312261955,4,12.99,0,0,0,1,1,88.65919331075159,54.55799999999999
OTT_214,APAC,IN,Mobile,Basic,48,2.1757396627878736,16.463000256049114,142.0879691829403,16,39,86,42,42.23942959142322,1,2,2.808570091418046,4,18.99,0,1,0,0,0,792.2378187374368,113.94
OTT_215,EU,BR,Web,Premium,63,29.93053685366922,74.00200881617126,237.87319190287485,17,36,85,4,71.06558649235909,0,1,3.493129818509706,3,7.99,0,1,0,1,0,468.1231516820556,47.94
OTT_216,NA,IN,Mobile,Basic,27,24.87773203332702,44.173679449555486,207.74215559352632,17,49,93,58,69.15488249087483,1,4,3.438759468288963,5,18.99,0,2,0,1,1,474.45998034782457,79.758
OTT_217,NA,IN,Web,Standard,43,9.310807687486207,20.035261942171157,107.71045942977297,13,42,89,31,53.560408713923636,0,3,4.323495706321902,4,18.99,0,2,0,0,0,925.6905283113264,113.94
OTT_218,LATAM,DE,Web,Basic,53,20.195529089719262,10.835790976381228,119.40977526848994,15,43,84,11,62.27826176690037,0,2,2.5973025268875634,4,7.99,0,1,0,1,1,401.6842143504083,33.558
OTT_219,APAC,IN,Web,Standard,3,6.424967633579174,62.68179979947109,107.58009987558054,12,44,93,9,98.34383949694285,1,1,4.228594811999109,4,18.99,0,0,0,1,1,54.88687920009002,79.758
OTT_220,APAC,BR,SmartTV,Basic,46,7.798969417056857,26.43144406374877,208.38683170725795,9,51,85,33,49.57124448125595,0,1,4.812479851183902,4,18.99,1,1,1,1,1,925.7942515188538,79.758
OTT_221,APAC,US,Web,Standard,78,12.223472960384909,39.83665388190271,75.23232723298727,9,48,98,21,87.98687224167904,1,0,3.7946920608678494,5,18.99,1,1,0,1,1,1259.1447584478487,79.758
OTT_222,LATAM,UK,Mobile,Standard,73,12.483539644332339,57.6490749486166,139.64556928763722,15,38,70,25,96.70536090316753,1,2,4.6302453400098464,4,18.99,1,1,0,1,1,1543.8432717528021,79.758
OTT_223,NA,UK,Mobile,Premium,64,25.955689570429694,44.58805643930366,147.63113536634677,15,45,94,52,44.97467495503782,1,2,3.7004920493683953,3,18.99,1,1,1,1,1,1093.648412181216,79.758
OTT_224,LATAM,UK,Mobile,Premium,54,6.577076877654667,32.12977970167353,135.11005962957228,14,45,75,0,44.06166578776936,0,4,3.867433920588853,5,12.99,0,1,0,0,0,675.6332561549815,77.94
OTT_225,EU,US,SmartTV,Basic,22,12.665589279206927,45.785014298189765,69.57300769399025,10,41,101,27,43.18436178619885,1,2,3.761508341468267,3,7.99,0,3,0,0,0,190.84030973255608,47.94
OTT_226,APAC,BR,SmartTV,Basic,35,9.643612902826387,18.594008159162975,151.9738777847046,22,33,79,13,78.94933625253509,1,2,4.804353305059292,4,12.99,0,1,1,0,1,503.0428276847642,54.55799999999999
OTT_227,APAC,UK,SmartTV,Basic,56,14.890849870512259,34.49058844573977,164.74256966873614,13,38,96,30,70.81612109685918,0,2,3.4868501491274717,5,18.99,1,1,0,0,1,1167.2200876273837,79.758
OTT_228,APAC,US,Web,Basic,82,13.246274290228907,36.33707063532709,68.47292929842169,18,47,101,54,64.70395328624602,0,2,4.359513851886587,3,18.99,1,0,1,0,0,1417.5432789905558,113.94
OTT_229,APAC,US,Mobile,Basic,63,21.966371158755834,65.32390065457521,139.63292654932198,14,50,90,29,90.54046118558965,0,3,4.010635698233206,5,7.99,0,0,1,0,1,450.45392242155117,33.558
OTT_230,APAC,IN,Mobile,Basic,27,5.929826199685795,38.74405008412259,117.7901996213936,11,49,106,50,61.903825901907425,0,1,4.1814923702210915,5,18.99,0,1,0,0,1,570.2603495231926,79.758
OTT_231,LATAM,US,Web,Premium,44,14.802836509261656,54.514391360618646,46.22676241037256,26,52,82,49,77.62269155075707,0,5,3.099191622058382,4,18.99,0,0,0,1,1,885.1106751827853,79.758
OTT_232,APAC,DE,Web,Standard,12,10.101919500748854,48.82854676198265,102.01622219365899,10,42,99,42,69.56722444257915,1,3,3.0579441885464433,4,7.99,0,1,1,0,1,88.68099065847389,33.558
OTT_233,NA,US,SmartTV,Premium,31,28.589264936172306,18.253676194454393,90.0324213704514,21,61,87,18,40.547645992995136,0,3,4.962678235571338,4,12.99,0,1,0,0,0,400.40419605301304,77.94
OTT_234,EU,UK,Mobile,Premium,69,26.18364248345515,33.20052511646499,125.27163349494242,19,46,111,56,66.9432531669667,1,2,3.197626991544986,3,7.99,0,0,0,0,1,625.9240354373572,33.558
OTT_235,NA,UK,SmartTV,Standard,82,34.58755794423737,88.84956158395575,100.2352821085768,10,41,92,9,84.42366258112952,0,2,3.991579310192979,3,7.99,0,0,0,0,1,601.3893852283691,33.558
OTT_236,EU,BR,Web,Basic,15,34.489566871909936,11.00456315294857,142.9988659243833,26,44,120,6,99.74040909361258,1,3,4.828012128048581,5,7.99,0,1,0,1,1,113.27010468867287,33.558
OTT_237,EU,DE,Web,Standard,58,24.942638131035835,74.31379502386977,74.69990503911576,20,44,85,31,77.78047895734366,0,2,4.907825881916935,4,12.99,1,3,0,1,0,852.900935839171,77.94
OTT_238,APAC,IN,Mobile,Standard,8,11.876042278294086,31.909190447357183,125.13202073251406,12,46,93,5,80.63493868227877,1,1,3.637728682833332,4,12.99,0,2,0,0,0,93.03610380837334,77.94
OTT_239,APAC,DE,Web,Premium,39,50.26860427293862,19.430731645441107,109.14418494503744,12,45,89,44,84.65758111044912,0,4,4.6843925328197225,4,7.99,0,1,0,0,1,356.53057898605124,33.558
OTT_240,APAC,US,SmartTV,Standard,33,3.997852331709188,57.6000432483997,79.8800415110516,14,57,98,0,73.04845438367005,0,3,3.075175270593709,4,12.99,1,0,0,0,1,475.39876866614355,54.55799999999999
OTT_241,APAC,UK,SmartTV,Premium,15,6.277872084172259,35.51088412671284,129.8254984275294,16,44,90,27,55.2787858281002,0,1,4.434556779322349,5,7.99,0,1,0,0,0,131.5255423336305,47.94
OTT_242,EU,IN,Web,Premium,44,6.847552162841336,66.5872921099711,166.57517801069082,18,48,109,38,62.74934543607873,0,1,2.7939669637011315,4,7.99,0,1,1,0,1,362.0764317379201,33.558
OTT_243,NA,US,Mobile,Standard,27,5.014302020764462,54.164345906415235,68.14355452063096,18,51,91,29,84.75700548793803,0,1,3.9777439097685408,5,18.99,1,0,0,0,1,579.0928954886272,79.758
