customer_id,region_type,network_type,plan_type,tenure_months,data_gb_1m,data_gb_3m,data_gb_6m,call_minutes_1m,call_minutes_3m,call_minutes_6m,calls_per_day_avg,sms_count_1m,sms_count_3m,sms_count_6m,avg_call_drop_rate,last_network_issue_days_ago,csat_score,monthly_revenue,bill_shock_flag,payment_failures_30d,support_calls_30d,offer_sent,early_warning_flag,churn_flag,lifetime_value,ltv_6m
TEL_110,Suburban,5G,Postpaid,61,10.870710542519468,40.24917518920422,145.05526446768096,347.6507439255688,236.56957037330605,1087.6112981154176,4.1332264789593705,56,142,266,4.067749139028841,50,4,30,1,0,0,1,1,0,1852.3790627780172,180.0
TEL_111,Suburban,5G,Prepaid,75,11.991587679884738,50.357241102339664,94.601935745473,267.7931355318965,1227.9776489480687,1767.866949874207,3.478737785469165,47,142,296,1.4231302069894451,42,2,30,0,1,0,0,1,0,2401.2490828381196,180.0
TEL_112,Urban,5G,Postpaid,60,10.554341375752394,50.02897798330105,78.77154175489561,216.59681491798298,1640.2746898009711,887.2862731341727,11.002833915934103,35,127,297,3.241911890389535,28,3,30,0,0,0,0,0,1,1512.7589255333967,117.0
TEL_113,Urban,5G,Postpaid,6,9.641088213194385,15.860362925131527,99.8512872312708,197.99235122705176,597.8435130330441,1227.5106237693349,7.180757977372265,42,147,271,3.812490062366432,46,3,30,0,0,1,1,0,1,176.65668840724186,117.0
TEL_114,Suburban,4G,Postpaid,26,9.449611297487188,54.66772597265475,46.81109084773969,104.84942395860166,628.1405626991467,1183.5581095311188,2.482357109927362,52,150,268,2.5450757494050786,10,3,30,0,0,1,1,0,0,659.4727175873142,180.0
TEL_115,Urban,4G,Postpaid,111,10.940724885547713,54.88450013624404,38.04066700496052,45.05015701541954,162.66584920157882,2071.986104216778,6.59933933311813,52,130,288,0.5435097299655284,44,4,30,1,1,0,1,0,1,2872.3345243466615,117.0
TEL_116,Suburban,4G,Postpaid,111,12.915040130693177,20.230316325658496,100.46809743978137,54.51588154382856,434.56389083372693,640.697494748111,6.485554707079732,42,148,279,4.373911451059675,20,5,45,0,0,0,0,0,1,5656.42003587274,175.5
TEL_117,Urban,5G,Postpaid,7,8.867779439604732,35.19058068555955,61.727414695983875,37.86084173277789,609.5769871455778,1485.9020737550095,6.372868608805848,53,133,271,3.821521576237281,31,4,30,0,0,0,1,0,0,196.33343312405617,180.0
TEL_118,Suburban,4G,Prepaid,3,16.268304454424936,56.480930446027344,89.54225503314073,39.32807022687134,316.5691384708375,919.3354756985361,7.334716671079021,43,145,288,2.6941360236424403,36,4,30,0,0,2,0,0,0,96.01659055482955,180.0
TEL_119,Urban,4G,Prepaid,34,34.79158966142646,23.889442265123336,93.94751713219219,114.26706403408149,129.16553080578026,873.9132735275012,9.027576415147799,54,145,291,3.9782538493042967,27,2,45,0,0,1,0,0,0,1459.0397950609408,270.0
TEL_120,Urban,5G,Prepaid,7,16.33070194898704,51.17020462649711,67.59161344191554,217.94405437346805,597.2947791663969,1039.5307044166707,7.433245939941461,35,144,262,3.022788377025783,5,4,30,0,0,0,0,0,1,213.0210253771679,117.0
TEL_121,Rural,4G,Prepaid,115,16.777762344789526,60.30940480807192,37.009111155745416,225.69379227031902,571.465587644206,835.9653017192038,8.404736498241935,49,137,281,3.752161294220926,45,5,30,0,0,1,0,1,0,3110.061441805218,180.0
TEL_122,Rural,4G,Postpaid,38,15.786900667279099,21.604372528782925,59.60945218326452,163.56551618373,1112.2252278798608,1267.656979703587,8.656226745213118,46,109,282,0.11560246390413476,4,4,45,1,1,0,0,0,1,1379.9722338500553,175.5
TEL_123,Urban,4G,Prepaid,12,9.237772512717337,15.969833051785661,48.16096526840093,28.5131041622325,627.354582853614,2181.6169832589426,3.3408672563492505,41,127,286,1.8608157397613256,49,3,30,0,0,0,0,0,1,400.3193290922302,117.0
TEL_124,Rural,4G,Prepaid,29,30.635708646186927,36.09771997877685,49.09520275184865,186.65403659882486,792.330484663394,567.5187386675035,4.809107213593755,43,145,277,0.2555425913173798,21,2,45,0,0,2,1,0,1,1476.9385381949471,175.5
TEL_125,Suburban,4G,Prepaid,93,6.422827080539058,31.280764862753685,107.29069756339872,238.8362066072155,352.87591277625506,775.9671510522481,4.652455229718825,47,158,285,0.3218720073448006,28,5,30,0,0,0,1,1,0,2454.8222550574164,180.0
TEL_126,Urban,5G,Prepaid,93,5.037318019455595,74.02283036653367,168.77934401699468,126.0544640092145,993.9918348163827,2859.489273330657,1.6674870532211914,55,163,278,4.281025990336078,32,5,30,1,0,2,0,1,1,3259.953688634442,117.0
TEL_127,Rural,4G,Postpaid,69,29.81716890092576,161.70521039118913,143.89583890873104,72.13364705159971,504.4676982251743,885.5700066016749,5.479549398810943,38,149,289,1.8742556592338029,12,2,30,1,0,1,1,0,0,2396.6873775494937,180.0
TEL_128,Suburban,4G,Postpaid,45,11.77855679873405,5.270331566869821,25.93424203857389,117.98484989812299,446.1943434272501,1048.5715810077304,7.576715006864486,48,137,291,0.9735540270167092,45,5,45,0,0,1,1,0,1,2399.3392895835236,175.5
TEL_129,Urban,5G,Postpaid,66,6.2638066429468005,65.1364711874924,56.73489081267127,28.683528600773165,429.03668686887704,954.5758788504675,6.270399325846762,41,153,280,0.6225434255395274,8,4,45,0,0,1,0,0,1,3436.242825741119,175.5
TEL_130,Rural,4G,Postpaid,58,21.028845198816946,31.646712202357627,187.18607579758662,313.73337844245793,472.09333735957614,1364.9229900049063,2.0864805391756844,42,136,274,0.8856507042869716,17,5,30,0,0,1,0,0,0,1455.8448984533718,180.0
TEL_131,Suburban,5G,Prepaid,94,23.762985683663437,28.075692236110065,77.44148036795167,76.26878203338609,543.7053978973547,1476.0273428928751,7.369355004883377,41,134,270,0.23203343206147975,15,4,45,0,0,0,0,0,0,4836.048682395942,270.0
TEL_132,Suburban,5G,Postpaid,28,10.750762590710035,10.551049791736514,81.54053249279673,143.73670333203384,552.5943044129494,324.13918647927693,0.5685836624909881,42,142,299,1.324532534895721,1,2,45,0,0,4,0,0,0,1184.0345477957642,270.0
TEL_133,Urban,5G,Prepaid,1,7.227648310844721,16.166811367417473,51.9158728789771,238.21539873707357,510.16474492386203,1266.162126098251,1.0749591074186287,29,168,260,2.4865184027896907,25,5,30,1,0,0,0,1,0,30.725323293607325,180.0
TEL_134,Urban,4G,Postpaid,105,8.357380248505738,34.138165168242196,101.34579382073464,222.69147999054888,295.3725443694057,898.3086716982334,7.613840287697608,44,135,268,3.8773235047466352,25,4,45,1,0,0,1,0,0,5154.569908257978,270.0
TEL_135,Suburban,4G,Postpaid,80,21.117848350772427,83.29185191167522,38.084439779272735,84.13605800170585,411.1557948473821,2239.0681887630203,8.765820627153579,40,155,299,2.5028029120207402,43,3,30,0,0,2,0,0,1,2322.832066253281,117.0
TEL_136,Suburban,5G,Prepaid,115,6.238592696474944,30.235056884929065,115.66357753272895,410.16629795611993,1147.1484975323428,1198.6319825057833,2.3625702314599692,33,146,292,4.827274392272173,52,2,30,0,0,1,1,0,1,3181.8447180333146,117.0
TEL_137,Urban,4G,Postpaid,100,5.526182841485458,32.826011523415445,42.164158572442375,109.45749271177851,518.8597145690184,1004.937682837259,3.4240781002895693,53,157,272,3.543522287103647,58,1,30,0,0,0,1,1,0,3266.998319796056,180.0
TEL_138,Urban,5G,Postpaid,71,7.328355198416441,68.36795716334895,91.39706603759164,258.86409703879235,745.0955185212182,1133.9744078267825,4.579977629182996,44,126,306,3.5937483142331708,50,4,45,0,0,1,0,1,1,3308.5661313554397,175.5
TEL_139,Rural,4G,Prepaid,98,10.74481176344015,35.13231094029328,88.8340574103004,82.84162545304987,513.9865065812929,807.143734226893,1.171751777209282,45,129,302,0.8240707175790035,51,3,30,0,0,0,0,1,1,2843.28664919994,117.0
TEL_140,Suburban,5G,Postpaid,103,27.691561819424948,16.11279885164683,100.08544589423428,570.966432834897,281.39899914197144,371.6851162012155,4.637937624340727,49,133,292,1.6841053279351437,26,1,30,0,0,2,0,0,0,2767.4243940973242,180.0
TEL_141,Rural,4G,Postpaid,118,6.28708693234449,69.047576531859,172.51054317150863,171.268387399481,969.5278004010318,1267.0343327256624,2.488191326303771,42,119,279,2.0828841008827577,16,3,45,0,0,1,1,1,0,6343.267530610605,270.0
TEL_142,Rural,4G,Postpaid,3,20.38807829676766,45.426235373088076,93.11161251725656,121.24092899359474,292.951084322832,645.1328638784148,7.812760273533772,48,131,285,4.828492881786889,47,3,30,0,1,3,0,0,1,98.52252862912431,117.0
TEL_143,Rural,4G,Prepaid,17,10.514337436558103,40.8154883642459,124.99016685333027,138.45939439882326,210.8623523735353,715.290390546152,7.19716454675591,43,138,271,1.1135544792999108,49,4,30,0,0,0,0,0,1,436.7522512445882,117.0
TEL_144,Urban,4G,Prepaid,11,15.15658812036127,10.883863508404579,88.83415206681961,250.31276593209256,646.5835547922221,3023.506203589619,10.219888282884401,47,139,253,2.942755144663318,16,1,30,1,0,1,0,0,1,387.7560954488811,117.0
TEL_145,Urban,4G,Postpaid,35,5.137216696318045,51.63641924652639,92.21596190166382,195.88472408951804,234.12497570427166,430.59189340537665,6.477422277956085,41,138,297,0.7060145890377301,7,5,45,0,0,1,0,1,0,1866.4433066880238,270.0
TEL_146,Urban,5G,Prepaid,102,6.9268447305296155,32.69862867842719,103.93047111416698,127.88156949766275,553.0846997074631,1083.0187251095674,7.859819359880339,42,137,298,4.0604129449840185,56,3,45,0,0,1,0,0,0,4004.1031889686715,270.0
TEL_147,Urban,4G,Postpaid,16,14.105335606710165,95.16620073919196,131.2414019201562,135.9069798594246,330.33445229564956,843.547526579314,10.689424177243271,52,159,281,4.054940269767191,8,5,30,1,1,0,1,0,1,424.0049774797087,117.0
TEL_148,Suburban,5G,Prepaid,20,27.899071614633616,41.69293508639609,112.20244313735438,175.27921691676644,490.37845183852306,1404.3811646891465,4.729080784997295,45,148,283,2.66769537739469,28,4,45,0,0,1,0,0,1,1058.5643086127661,175.5
TEL_149,Urban,5G,Postpaid,108,8.692280930516702,37.16312250821585,150.80986624309588,275.1180565016523,299.7027383147583,2403.2107218652372,11.094653188153691,43,135,268,2.7354965280476016,12,3,30,0,0,1,0,1,1,3330.579738260078,117.0
TEL_150,Rural,5G,Postpaid,100,16.39468136522592,42.613075727182114,54.08312917082356,98.4017067169731,141.2693846203025,1092.4274422249357,3.4038360767830422,46,121,292,3.943822126447101,30,2,30,0,0,1,1,0,0,3455.3320295481976,180.0
TEL_151,Rural,4G,Postpaid,111,19.74471530678631,42.04766892550587,165.12294160962233,366.90538913974774,497.22276032169356,724.8559629813202,7.4597001638578835,47,145,266,0.08927545126970693,33,3,30,0,1,0,0,1,1,2684.2143506876923,117.0
TEL_152,Urban,5G,Prepaid,85,4.031067125979431,24.895282805677336,61.22578878462493,170.11850902715878,873.0221041194435,1411.201245065813,5.713640158089463,39,159,305,4.351282232611357,52,3,45,0,0,2,1,1,0,3829.502962728367,270.0
TEL_153,Suburban,5G,Postpaid,107,14.762137431359552,23.30729341139511,98.94175357061242,525.8385972135394,516.8092548124523,1491.0631490102967,6.8009368434036075,46,160,286,2.5569041236211194,44,5,45,0,0,1,1,0,1,4392.702378359542,175.5
TEL_154,Rural,4G,Postpaid,53,22.62377405042164,77.59355489757327,69.65089373660597,148.37918040887453,746.7970067816424,862.3815428607212,1.7645738957260015,45,149,260,2.038856151059509,26,5,30,0,0,3,0,0,1,1688.3701209846556,117.0
TEL_155,Urban,4G,Prepaid,42,15.348015899966182,26.095288813345995,146.4130180952711,260.9073218203357,542.5949467770033,1226.4784249515171,11.130250180227533,44,146,270,1.3163388564099976,21,3,45,0,0,1,0,0,1,2148.291456950736,175.5
TEL_156,Rural,5G,Prepaid,37,12.105434329310182,49.011633336642845,45.859601462316675,258.82499653506244,735.3972724039929,2347.5589841866426,0.8027710194766277,50,151,290,2.516370304370419,22,3,45,0,0,1,0,1,1,1408.9865653956006,175.5
TEL_157,Urban,4G,Postpaid,53,4.714916754439347,61.4223732959604,56.207942857383166,242.4857244750747,1051.096452761124,874.5625789352157,5.975350280442795,46,141,284,2.1867913074367222,59,1,30,0,0,2,0,0,1,1589.433747236844,117.0
TEL_158,Rural,5G,Postpaid,36,23.076303262993754,39.24715190151319,114.54735780917015,337.6660257622935,227.4494964633421,672.6136070676683,2.730663128819382,43,124,302,3.9017653674466564,14,3,30,0,0,2,1,1,0,896.6453651600879,180.0
TEL_159,Rural,4G,Prepaid,11,22.06186607243665,50.34982660936544,106.38839469063984,470.1369619373794,332.3353441437002,804.5758697012368,4.244535297520171,46,159,264,4.997247706044751,15,5,30,0,0,0,0,0,0,285.9344978844535,180.0
TEL_160,Urban,4G,Postpaid,24,17.663095524556432,46.49642854303142,67.23848025719245,354.733520761983,693.7487001241961,1237.710814435314,9.399882579594637,42,136,287,4.6160805620745995,53,5,45,0,0,0,1,0,1,1218.4475335486006,175.5
TEL_161,Rural,4G,Postpaid,4,4.897906185555133,39.08631249765313,138.4104881433984,345.07175321287514,364.81844582585353,1311.8479684328265,8.601097198690308,40,151,303,3.1324655899485734,12,3,45,0,0,2,0,0,1,182.757761532286,175.5
TEL_162,Suburban,4G,Postpaid,81,9.481342329492904,27.89660499130259,113.39096889021782,67.5470978244648,579.9378346143396,1658.9032496566815,11.866890419488046,51,152,286,2.6816490621034865,44,1,30,1,0,0,1,0,0,2744.356009408577,180.0
TEL_163,Urban,5G,Prepaid,93,8.172460122837373,51.117164817378885,71.83473060094398,128.57247426620714,453.9067071481752,2246.883917971963,11.466578012006773,36,140,262,0.8056403392626144,31,1,30,0,1,1,0,0,0,2367.34296315473,180.0
TEL_164,Rural,5G,Postpaid,3,23.250422158186325,52.01960177004483,56.40007321662524,141.0698985882882,747.510173801236,1315.0252940241094,1.274346209483786,53,141,260,0.6041297078583269,32,3,30,0,0,1,0,0,1,104.42514974221005,117.0
TEL_165,Rural,5G,Prepaid,61,4.108665019210276,102.45322935425591,12.452665120955709,388.84559441962995,771.599209598037,671.9187215185018,2.2702356993182726,37,136,269,1.747565580676032,25,5,30,0,0,4,1,0,0,2168.602375420771,180.0
TEL_166,Rural,4G,Postpaid,82,17.66922846334563,27.87609508212962,137.2352383398082,334.5864386974282,478.08442208777944,1116.0837821839546,10.893028596973979,46,137,236,0.24455387382422644,16,1,45,1,0,2,1,0,1,3049.5301526074886,175.5
TEL_167,Rural,4G,Postpaid,29,6.406998626386226,92.35527133741179,52.01084525274286,146.9867850950377,1404.805135404599,2309.5882135332686,4.969271847272425,48,148,282,1.4986609785153244,55,3,30,0,0,1,1,1,1,796.0819192653204,117.0
TEL_168,Suburban,5G,Postpaid,33,2.405936916231162,47.00449174839076,148.4802560509558,307.43357261430276,372.0991970541956,2296.37571240393,9.542323228159196,43,144,287,3.194544856177903,36,3,30,0,0,0,0,0,1,1132.8146227473421,117.0
TEL_169,Rural,4G,Prepaid,17,7.473364272715447,57.22869431074315,128.36061131962114,143.68448869856041,409.9895327005116,1650.1965072906587,8.325647615374391,48,145,260,3.8969823848865426,13,1,30,0,0,2,0,0,1,468.75998229067216,117.0
TEL_170,Urban,5G,Postpaid,10,14.9737443790737,59.38282189373419,172.94464372541688,82.75148318350709,604.315224186883,1051.2065808222683,2.5017316359188233,40,133,314,1.7630345113104036,28,5,30,0,0,1,0,0,0,241.7484783471795,180.0
TEL_171,Suburban,5G,Postpaid,40,8.94963095376836,26.52482559080032,42.06136760949671,133.9196782916847,753.6602353080199,1973.8094142459763,4.535791193310087,49,139,292,3.2393528905917353,57,4,45,0,0,0,0,1,1,1569.876186722448,175.5
TEL_172,Rural,4G,Postpaid,26,9.65189115322187,85.07052587706002,81.69089342762452,106.04795766406804,793.8048341317543,3363.525859753101,6.3580385082660404,42,132,310,1.3850903483975296,39,4,30,0,0,0,0,0,0,808.6669797951462,180.0
TEL_173,Rural,4G,Postpaid,79,10.289020467378995,27.402068470408345,85.15905738651695,225.807299962395,303.9492526578998,677.9100020636691,2.554982409984088,54,130,264,3.2653446351497735,30,5,30,0,0,1,0,0,1,2249.2981492544905,117.0
TEL_174,Suburban,4G,Postpaid,12,6.594917316458073,87.28098581665395,97.16041349539411,187.9600341988483,602.062061817943,1342.9645509767377,7.734150062393165,44,122,275,2.0511041459386408,4,4,30,0,0,1,1,0,1,411.3754021146191,117.0
TEL_175,Suburban,4G,Prepaid,7,13.72374530281883,61.49068877472006,103.26791731512203,412.77461039520335,477.4926904177406,1134.1385441821258,6.515405565998915,56,130,254,2.5320862212381936,14,4,30,1,0,0,0,0,0,249.62214871326037,180.0
TEL_176,Rural,4G,Prepaid,30,7.743597340375605,54.90015182554097,70.05595402476304,505.065825424195,1177.5835047910118,2507.3814186528984,3.9536955240503553,38,135,281,0.6689908416518708,31,3,30,0,0,2,0,0,0,1000.5984863329339,180.0
TEL_177,Rural,5G,Prepaid,40,20.556788340764108,57.858951926611084,63.151977071259,239.41416180659573,256.15712244169237,2374.5715253048343,9.82399999330097,42,147,288,2.422358947056782,27,5,30,0,1,1,1,0,1,1152.1713394121884,117.0
TEL_178,Suburban,4G,Prepaid,13,10.150216197438883,41.326979263472744,59.22372451671806,106.851555789943,467.24175693331034,1101.3397565441417,2.2929005230555397,58,134,270,1.5919058961987176,17,2,45,0,0,2,0,0,1,580.1123161723074,175.5
TEL_179,Suburban,4G,Prepaid,48,25.398873825827188,22.78724616517712,97.6548887082793,160.12151850698575,502.9516463672059,1268.0793583658044,11.8250009055653,54,128,278,0.856383248194586,57,2,45,0,0,2,0,0,0,2045.2509028723032,270.0
TEL_180,Urban,4G,Prepaid,53,4.420227357654129,52.10938411086723,59.54687671571031,28.88127273261476,475.47023865471584,2079.532340029987,5.1514783240861695,40,125,281,1.1059054795748802,38,5,45,0,0,1,1,0,1,2091.894771280272,175.5
TEL_181,Urban,4G,Postpaid,105,1.7806492278728387,41.83576455556744,54.247912338255155,326.8922378442988,253.67973338943963,1092.7829050792718,11.18423992757854,55,144,285,4.353165458344255,24,4,30,0,0,1,0,0,1,3710.816818104486,117.0
TEL_182,Suburban,5G,Postpaid,89,20.04224273471007,30.053692096135006,109.93809715653234,89.74628202952438,623.3119569609468,1520.396199712305,3.575065333477596,45,137,272,3.6820793528010958,36,4,30,0,1,1,0,1,1,2405.557635233376,117.0
TEL_183,Rural,5G,Postpaid,102,10.221562254260647,65.76619423462616,123.96036290560839,187.97594124693777,574.7729588473497,241.945450364877,7.316968693209168,53,158,277,1.1747420175102785,56,2,45,0,0,0,0,0,1,3908.582771057758,175.5
TEL_184,Rural,4G,Postpaid,109,13.477134287605663,16.731579186904554,81.3060346319733,265.92861786543966,1324.3797062667031,1315.58728529947,7.3051697008040195,47,142,296,4.6769477432659485,32,4,30,0,0,2,0,0,1,3663.6134787956626,117.0
TEL_185,Rural,4G,Postpaid,115,14.139670660446866,40.55949725376718,101.97067575042696,205.4275200514863,346.3002823179241,1481.593810735015,4.369878519099041,46,153,298,4.442089574279047,4,4,30,0,0,0,0,0,0,2877.75142978554,180.0
TEL_186,Suburban,5G,Postpaid,73,26.29119210467064,12.085944436051436,36.83535111962161,118.93776662178435,167.99295643298933,1545.491996808205,1.109902735811593,40,130,266,1.571533439127465,29,5,30,0,0,1,0,0,1,2285.115595002459,117.0
TEL_187,Suburban,4G,Postpaid,8,30.063872296016196,46.6954852344017,65.51029742694729,51.875226793800095,175.37986108890212,1703.800038773196,1.7792988291528946,42,128,285,4.989460964657695,44,2,30,0,0,0,1,0,1,284.74500863118453,117.0
TEL_188,Suburban,4G,Prepaid,92,12.512060415682416,43.5907979037817,55.581323245915314,227.8075821932732,209.0464552239167,567.9497262188539,7.214805018883865,37,152,287,1.6783955297050372,21,3,30,1,0,0,0,1,1,3183.3434982315666,117.0
TEL_189,Rural,4G,Prepaid,60,30.80091873135678,46.89494948621115,67.64205052442998,120.35221163140822,167.46233999761932,789.152726131602,2.507886703056862,40,147,303,4.729128216333407,54,3,45,0,0,1,0,1,0,3077.801693146236,270.0
TEL_190,Suburban,5G,Postpaid,34,19.24237696412732,52.387983640538195,59.3544884761226,258.4779934894598,292.81108399445264,1010.6459533741366,11.41272668957171,48,120,282,1.323886542464861,22,1,45,0,0,2,0,0,1,1452.1791982100071,175.5
TEL_191,Rural,4G,Postpaid,20,4.569879373047281,34.73940760094125,13.107551626769972,254.3188255997833,966.7497889833875,485.6416488360516,11.67679774785791,46,151,293,1.021045298769897,47,3,30,0,0,1,0,1,1,619.1799144087835,117.0
TEL_192,Suburban,5G,Postpaid,96,18.227993086587077,30.921122895486924,65.4189838520507,240.53461607391998,793.8161022684048,1876.7059036219025,4.74356183402772,37,151,272,3.427582182840361,52,1,30,0,1,1,1,0,1,3432.504028704898,117.0
