customer_id,region,device_type,tenure_months,site_visits_1m,site_visits_3m,site_visits_6m,days_since_last_visit,orders_1m,orders_3m,orders_6m,avg_order_value,cart_abandonment_rate,returns_6m,delivery_delay_flag,avg_product_rating,support_tickets_30d,offer_sent,early_warning_flag,churn_flag,lifetime_value,ltv_6m
ECOM_174,EU,Mobile,58,16,60,106,42,3,4,17,170.75912058148504,0.20252785191860312,1,0,2,2,0,1,0,2851.302244679609,512.2773617444551
ECOM_175,EU,Mobile,71,21,61,112,10,2,12,9,124.1698028481576,0.9044169170041143,0,0,4,2,0,0,0,1153.44488386605,248.3396056963152
ECOM_176,NA,Desktop,20,16,57,101,18,4,5,17,51.58292231243638,0.08210183857851938,0,1,4,1,1,0,1,724.8617554397189,123.7990135498473
ECOM_177,EU,Mobile,8,14,51,112,13,2,8,15,79.24246596489873,0.5654599997998522,2,1,2,1,0,1,1,1000.9164916002821,95.09095915787847
ECOM_178,NA,Desktop,51,25,50,110,24,1,11,13,41.64298785957202,0.06825558986277591,2,0,3,1,0,1,1,562.5059472793024,24.98579271574321
ECOM_179,APAC,Mobile,29,20,49,125,39,5,9,10,164.32410679303823,0.20489784507522846,0,0,4,1,0,0,1,1566.8268605279045,492.97232037911465
ECOM_180,APAC,Desktop,24,12,62,117,30,3,6,9,93.80701297661194,0.6321383460538325,2,0,5,0,1,0,1,864.9112563198753,168.8526233579015
ECOM_181,EU,Desktop,16,22,55,97,44,2,5,11,105.0676359755016,0.3802737168037077,3,1,4,3,1,1,1,1159.022578719806,126.08116317060191
ECOM_182,EU,Desktop,41,20,51,125,31,7,9,12,131.34854289987283,0.19181539302629647,3,0,2,0,1,0,1,1587.2810510497904,551.6638801794658
ECOM_183,NA,Mobile,62,24,55,129,0,1,1,14,245.3760313614129,0.8135151206048875,1,0,4,1,0,0,1,3499.7351502369042,147.22561881684774
ECOM_184,EU,Mobile,66,17,45,118,21,5,8,18,63.414289449320954,0.846136935591753,0,1,2,3,0,1,1,1069.5005558250557,190.24286834796285
ECOM_185,APAC,Desktop,11,24,50,128,43,3,4,12,52.93207176375311,0.3034552167330492,2,1,3,3,0,0,1,601.3510923154639,95.27772917475559
ECOM_186,NA,Mobile,41,18,62,137,11,4,3,14,101.28231651065411,0.6700938038103728,0,0,3,4,0,0,0,1514.5340121634854,405.12926604261645
ECOM_187,NA,Mobile,8,12,73,98,0,3,7,17,98.60032785003419,0.045359429073100976,0,1,4,2,1,0,1,1748.3635772876546,177.48059013006153
ECOM_188,APAC,Mobile,61,24,60,109,21,1,4,15,124.24356336967466,0.8242172960317077,0,0,4,2,0,0,0,1861.0970296604282,124.24356336967466
ECOM_189,NA,Desktop,34,20,55,110,36,3,6,12,109.80899439390335,0.09683831531095421,2,0,4,0,0,0,0,1268.802105853937,329.42698318171006
ECOM_190,NA,Desktop,6,19,47,105,20,4,7,7,276.2974268848128,0.8375256648656956,0,0,3,0,0,0,0,1770.4916559364904,1105.1897075392512
ECOM_191,NA,Mobile,40,17,57,119,1,1,5,13,46.1431109887296,0.7035183921810246,0,1,2,3,1,0,1,685.0843284461687,27.685866593237762
ECOM_192,APAC,Mobile,29,15,56,113,43,2,4,15,50.50114573989213,0.09461118342720753,2,0,3,2,0,1,1,767.187130831881,60.601374887870556
ECOM_193,NA,Mobile,51,15,57,101,29,2,7,8,65.8178356786353,0.22458696333593642,1,0,3,0,1,1,0,438.5776234404477,131.6356713572706
ECOM_194,APAC,Mobile,41,20,55,106,41,4,6,19,75.79838628708902,0.641670319670899,0,0,4,2,0,0,0,1500.552754613252,303.19354514835607
ECOM_195,NA,Mobile,45,20,43,99,32,1,8,12,71.9428203323,0.2785259747451343,0,0,4,2,1,0,0,870.697622730194,71.9428203323
ECOM_196,NA,Mobile,15,15,73,119,26,5,5,13,87.78458867273396,0.8474164702454015,1,0,5,0,1,0,1,1062.8459877174628,263.35376601820184
ECOM_197,NA,Mobile,69,23,53,108,21,5,4,11,103.42565110493184,0.3430507335159717,3,1,4,0,0,0,0,1161.5876732111767,517.1282555246593
ECOM_198,EU,Mobile,71,12,40,123,42,5,7,25,43.42453403657442,0.0020498757050716465,1,0,4,5,0,0,1,1099.4403449265922,130.27360210972324
ECOM_199,EU,Mobile,53,16,53,124,39,3,7,19,13.211507256949275,0.8867191046786482,1,0,5,1,0,0,1,207.0659491167315,23.780713062508696
ECOM_200,APAC,Mobile,69,21,52,105,9,4,7,11,136.2340918168583,0.5705204659569835,0,0,3,2,1,0,0,1548.6337449056264,544.9363672674332
ECOM_201,APAC,Desktop,36,28,52,114,5,5,11,12,75.35215980226117,0.855356711602669,1,0,5,1,1,0,1,876.1894987305838,226.0564794067835
ECOM_202,APAC,Mobile,22,14,65,114,29,4,12,9,219.2201833748899,0.8574200586321249,5,1,4,1,0,0,1,1871.0226025143884,526.1284400997357
ECOM_203,EU,Desktop,34,17,75,116,24,1,7,12,24.66282467235532,0.45002300880357426,1,0,4,2,1,0,1,356.0955023152345,14.797694803413192
ECOM_204,EU,Mobile,42,19,57,113,6,1,3,14,71.0978394294281,0.5860913531912114,1,0,2,1,1,0,0,1035.781091572209,71.0978394294281
ECOM_205,EU,Mobile,40,16,64,111,29,4,6,14,282.6402293150449,0.36460078965372433,1,1,3,3,0,0,1,3995.126489009772,678.3365503561078
ECOM_206,NA,Mobile,55,23,47,120,14,5,6,11,37.168167337654474,0.3524247366623042,2,0,5,0,0,0,0,496.5836553605212,185.84083668827236
ECOM_207,NA,Mobile,71,15,57,119,24,3,6,11,51.140480824298,0.06999065955094153,0,0,1,1,0,0,0,367.2702719562862,153.421442472894
ECOM_208,NA,Mobile,71,16,62,109,35,5,6,10,96.24731278692738,0.18260476919726076,0,0,4,1,0,0,0,1081.5696231026495,481.23656393463693
ECOM_209,EU,Mobile,1,21,53,104,7,3,8,19,110.04032388681438,0.05525704359853911,1,0,3,0,1,0,0,2090.2273750110103,330.12097166044316
ECOM_210,APAC,Mobile,71,15,55,109,4,1,10,13,43.946381894920194,0.3201817224753868,0,0,4,1,1,0,0,486.314077706719,43.946381894920194
ECOM_211,EU,Mobile,5,21,54,101,29,4,5,13,13.261490386751257,0.790465730827498,4,0,4,2,1,0,0,62.14477881594719,53.04596154700503
ECOM_212,NA,Desktop,10,19,63,111,41,7,10,9,85.89854453932674,0.3398348824201378,0,0,4,1,0,0,1,826.5887146458525,360.7738870651723
ECOM_213,APAC,Mobile,1,20,48,123,0,1,4,15,64.8165029903236,0.10579154289889425,0,1,1,2,1,0,1,968.1513979308467,38.88990179419416
ECOM_214,EU,Desktop,1,20,44,117,18,2,6,14,146.01838646211723,0.14917453444632778,1,0,4,0,0,0,0,2148.568963208425,292.03677292423447
ECOM_215,APAC,Mobile,48,17,58,111,29,2,9,21,56.995084691676745,0.04282423653346501,0,0,3,1,0,0,1,1215.4060503496974,68.39410163001209
ECOM_216,NA,Mobile,36,16,54,107,15,3,6,15,106.09917919352469,0.32914934076951474,1,1,2,0,0,0,1,1603.3706837751895,190.97852254834442
ECOM_217,APAC,Mobile,26,16,76,105,31,5,11,20,91.60610135699325,0.008370495137241973,0,0,4,2,0,0,0,1819.845768190193,458.03050678496624
ECOM_218,EU,Desktop,36,16,62,116,4,7,7,21,69.01520050282605,0.6078840610046881,0,1,4,1,0,0,1,1410.826101110882,289.8638421118694
ECOM_219,NA,Mobile,47,20,49,119,27,0,11,10,133.68742328221168,0.7541018237179127,2,1,4,0,0,1,1,1236.0715598360025,0.0
ECOM_220,NA,Desktop,27,16,55,109,26,1,6,20,87.17845746863851,0.5010211695680713,2,0,3,2,0,0,0,1639.4144121928102,87.17845746863851
ECOM_221,NA,Mobile,52,15,56,111,0,3,4,10,92.9046250194764,0.6677190482453583,1,0,5,0,0,0,0,874.8347488273661,278.7138750584292
ECOM_222,APAC,Mobile,70,23,48,107,20,1,8,13,76.51303893276956,0.8677157802269124,1,0,2,0,0,0,1,983.4322842963205,45.907823359661734
ECOM_223,NA,Mobile,70,16,45,105,4,7,2,13,70.136471511262,0.15392999353142123,0,0,5,2,0,1,0,1032.2881344875389,490.955300578834
ECOM_224,EU,Mobile,5,16,64,113,39,2,4,16,29.374763491454917,0.22277000437297867,1,0,4,1,0,1,0,427.1261980439074,58.749526982909835
ECOM_225,APAC,Mobile,60,14,67,108,11,3,10,13,121.21954766630164,0.7392566562100156,1,0,2,0,0,1,0,1508.2603178494749,363.6586429989049
ECOM_226,NA,Desktop,27,17,50,121,6,5,8,19,224.63624285023033,0.5152069109591491,0,0,4,1,1,0,0,4224.165052828929,1123.1812142511517
ECOM_227,APAC,Desktop,15,24,49,116,31,2,8,15,83.28742890661454,0.9465460238196319,1,0,5,0,0,0,0,1304.4154993877346,166.57485781322907
ECOM_228,NA,Mobile,5,16,64,129,10,4,8,22,67.80496090656874,0.2525327700041664,0,0,2,1,0,0,1,1601.977873636488,162.73190617576498
ECOM_229,NA,Mobile,9,12,51,120,14,2,3,14,19.951070539149054,0.526020556512839,1,0,4,0,1,0,1,323.7739616214114,23.941284646978865
ECOM_230,EU,Desktop,18,16,52,121,44,2,7,8,91.08268807068129,0.3392701602603879,0,0,4,1,0,0,1,795.3840409969469,109.29922568481754
ECOM_231,NA,Desktop,16,16,52,108,35,1,5,14,89.08596356927644,0.7130021057760545,0,0,3,0,0,0,1,1214.6078964944536,53.45157814156587
ECOM_232,APAC,Desktop,29,19,48,126,8,2,3,10,225.22832101446278,0.8226716983649467,0,0,1,1,1,1,0,2415.216751637711,450.45664202892556
ECOM_233,EU,Desktop,34,18,42,136,15,3,5,12,79.6943049023316,0.22500285432772127,1,0,2,2,0,0,1,972.1839981988871,143.44974882419686
ECOM_234,NA,Desktop,41,17,53,122,15,4,3,15,13.58653533349965,0.5472042186615673,0,0,4,1,1,0,0,277.5879561924984,54.3461413339986
ECOM_235,APAC,Mobile,34,22,59,128,25,4,11,14,22.471237641025404,0.6009639843945971,1,1,4,2,0,0,1,360.7402421539931,53.930970338460966
ECOM_236,APAC,Desktop,19,21,46,103,20,5,6,11,50.154331154773686,0.36484106137252015,0,0,5,0,1,0,1,480.03908747780844,150.46299346432104
ECOM_237,NA,Mobile,65,22,56,105,20,0,8,11,172.1782361887707,0.4550101469334479,2,0,2,0,0,0,1,1857.069307299276,0.0
ECOM_238,NA,Mobile,66,20,58,104,34,5,7,12,29.61077864637413,0.9290375004666726,0,1,4,0,1,0,1,405.01019262166983,88.83233593912237
ECOM_239,NA,Desktop,5,18,54,123,33,1,8,11,30.85275279503746,0.5084522840614053,0,0,5,1,0,0,1,213.44184441957788,18.511651677022474
ECOM_240,EU,Mobile,45,15,65,96,33,1,5,14,200.31737420728408,0.9710216547779273,2,0,4,2,0,0,0,2797.061393587782,200.31737420728408
ECOM_241,EU,Mobile,65,18,58,96,22,5,6,17,42.319742332364164,0.3295256003628687,0,1,2,1,1,0,0,714.2209765610851,211.59871166182083
ECOM_242,APAC,Mobile,20,18,58,95,2,6,7,16,24.200617058162326,0.05176692413522377,2,0,5,2,0,0,1,355.41182724941905,87.12222140938438
ECOM_243,NA,Mobile,21,20,48,118,31,4,9,11,71.22656791499548,0.31571254049988284,1,0,4,0,1,0,1,681.3941307075064,170.94376299598915
ECOM_244,EU,Mobile,44,14,57,114,24,4,4,19,261.1357424370481,0.9815166663965537,0,0,4,1,1,1,1,4849.968459418526,626.7257818489155
ECOM_245,EU,Desktop,59,21,43,99,30,1,11,7,75.83104279164245,0.2488803652979631,0,1,4,1,0,0,0,589.7009778473756,75.83104279164245
ECOM_246,EU,Desktop,53,18,45,121,33,2,6,18,78.52311187232095,0.00414096812147291,0,0,3,0,1,0,0,1420.016348699166,157.0462237446419
ECOM_247,APAC,Desktop,58,14,46,121,34,1,5,13,90.72431988458585,0.9186115505884971,0,0,5,1,0,1,1,1211.9928042394367,54.43459193075151
ECOM_248,EU,Mobile,35,17,59,119,22,3,6,15,58.389372776535325,0.13530300593628342,1,0,3,0,0,0,1,1043.6052788831119,105.1008709977636
ECOM_249,EU,Desktop,57,23,54,110,39,2,10,8,98.94055215979506,0.07510723602293279,0,0,3,0,0,0,0,830.7081407851756,197.88110431959012
ECOM_250,EU,Desktop,47,20,56,109,36,2,3,22,5.792468522352663,0.9651638421409986,0,0,5,3,0,0,0,130.88030525752598,11.584937044705326
ECOM_251,APAC,Mobile,48,16,56,117,34,1,8,8,100.902756315083,0.034241938727753274,1,0,3,3,0,0,1,911.0426379376781,60.541653789049796
ECOM_252,NA,Mobile,49,20,54,116,30,3,12,16,14.939334221337617,0.4728645013873295,0,0,2,3,1,1,1,262.42493866144537,26.89080159840771
ECOM_253,NA,Mobile,38,22,55,114,1,0,8,11,62.85934500108356,0.05513383175936659,1,0,3,0,1,0,1,635.4356923855228,0.0
ECOM_254,NA,Desktop,12,24,55,99,39,3,10,18,56.48850372173687,0.7418793946973989,2,0,4,1,0,0,0,1040.7341632761133,169.46551116521061
ECOM_255,EU,Mobile,53,19,76,112,35,4,6,13,57.26018302756107,0.5286308978652691,3,0,5,1,0,0,1,535.3200141501222,137.42443926614655
ECOM_256,EU,Mobile,64,13,55,115,25,3,3,22,46.51492516853961,0.7932336952968266,0,1,3,1,0,0,1,840.7990128586008,83.7268653033713
ECOM_257,APAC,Desktop,31,18,75,121,42,1,12,13,92.64636780674093,0.019364611975310697,0,0,4,2,0,1,1,1171.1549046859498,55.58782068404455
ECOM_258,APAC,Mobile,71,18,50,118,40,2,7,17,158.98958660889926,0.46720376208935255,2,1,4,1,0,0,0,2775.173442136666,317.9791732177985
ECOM_259,EU,Desktop,4,15,59,116,39,6,6,15,83.47037444435313,0.8180689406989324,0,1,4,0,0,0,1,1334.451363182626,300.49334799967124
ECOM_260,APAC,Desktop,5,20,56,104,37,1,10,14,78.27950333271795,0.4594301780712051,0,0,2,4,1,0,0,1150.221037389709,78.27950333271795
ECOM_261,APAC,Desktop,4,24,51,129,23,3,8,10,82.02709200231855,0.24975156601162352,1,0,5,2,0,1,1,764.974193160373,147.64876560417338
ECOM_262,EU,Mobile,31,17,51,100,7,2,7,15,126.89151925465156,0.22064529638038932,1,0,1,0,1,0,1,1942.1374027499999,152.26982310558185
ECOM_263,NA,Mobile,1,18,70,117,42,4,4,17,124.63151037078165,0.9371092821610452,2,0,4,2,1,1,1,2163.069853377428,299.11562488987596
ECOM_264,APAC,Desktop,6,15,45,104,11,1,9,12,48.6849587133406,0.4022538719587423,0,0,2,4,1,1,1,642.6370347017602,29.210975228004358
ECOM_265,APAC,Desktop,32,23,42,105,14,1,6,15,56.15805458631638,0.17798243666479363,0,0,4,2,1,0,1,985.8050895857116,33.694832751789825
ECOM_266,APAC,Mobile,20,24,47,99,29,3,5,23,148.3694755906712,0.6577389099607337,0,1,5,3,0,1,0,3434.3648131035116,445.10842677201356
ECOM_267,EU,Mobile,71,7,66,118,29,3,5,9,95.54446417926451,0.22067088703960402,1,0,2,1,1,0,1,960.518711062049,171.9800355226761
ECOM_268,EU,Mobile,65,14,71,100,13,4,7,20,152.78837936665278,0.22718969387772192,2,0,5,1,0,0,0,3031.0744717039333,611.1535174666111
ECOM_269,EU,Desktop,19,16,62,115,43,3,8,16,107.24204262151561,0.17820394607089907,0,0,3,1,0,1,1,1646.2766380928329,193.03567671872807
ECOM_270,NA,Mobile,32,13,59,121,23,5,5,13,30.206483386784164,0.3060672963283152,2,0,4,2,0,1,0,529.0795015879135,151.0324169339208
ECOM_271,APAC,Mobile,45,20,56,99,5,0,5,23,141.23244482526843,0.6342915594720059,3,0,4,0,1,1,1,3374.8558171619093,0.0
ECOM_272,EU,Desktop,64,17,53,105,33,4,6,9,93.53158075876868,0.36275314309041307,1,0,1,2,1,0,1,798.812902530164,224.47579382104485
ECOM_273,EU,Mobile,14,15,53,129,14,2,10,13,54.268967278830786,0.4538580051362565,4,0,5,0,1,0,0,756.5596609175366,108.53793455766157
ECOM_274,EU,Desktop,50,19,46,118,16,4,8,13,43.40127638972877,0.43735945480225136,4,0,5,2,0,1,0,494.3515832533115,173.60510555891508
ECOM_275,NA,Desktop,68,24,60,118,20,1,6,17,99.34385761215795,0.83740647815756,2,1,5,0,1,0,0,1627.4566224447633,99.34385761215795
ECOM_276,NA,Mobile,14,17,71,95,8,4,6,14,54.23128935386613,0.8769396576267082,1,1,4,0,0,0,0,725.6436198629957,216.92515741546453
ECOM_277,NA,Mobile,16,20,64,112,26,1,8,13,40.05633445284774,0.36216579528606985,0,0,3,2,0,1,1,405.30317421093866,24.033800671708644
ECOM_278,NA,Mobile,21,20,66,104,16,1,5,12,10.811645367442575,0.31630584920338456,0,0,5,3,0,0,0,174.53785409663408,10.811645367442575
ECOM_279,EU,Mobile,49,15,52,117,12,2,6,14,32.26298670264717,0.43844799401997625,1,0,5,0,0,0,0,376.49052093965844,64.52597340529434
ECOM_280,EU,Mobile,4,20,54,121,41,2,9,19,39.46792774315104,0.06514204811829771,0,0,5,1,0,0,1,818.7400676999958,47.36151329178124
ECOM_281,EU,Mobile,25,16,59,112,3,5,5,21,56.84720887791265,0.42774206749498456,0,0,5,0,0,0,1,1286.031480546525,170.54162663373793
ECOM_282,NA,Mobile,59,16,64,128,35,4,11,10,109.31390013153809,0.3525075269819572,3,0,3,1,1,0,1,1131.6980896544642,262.3533603156914
ECOM_283,EU,Mobile,62,12,48,113,19,3,4,7,61.83743238418409,0.625110805949459,2,0,2,1,0,0,1,414.0443176056204,111.30737829153135
ECOM_284,NA,Mobile,28,12,46,109,1,0,10,18,83.78179872245158,0.5485083299894515,1,1,2,4,1,0,1,1463.585149515611,0.0
ECOM_285,NA,Mobile,5,15,44,125,15,3,4,11,44.66523200323785,0.4319677440672166,1,0,5,0,1,0,0,481.76329360524863,133.99569600971353
ECOM_286,APAC,Desktop,26,14,46,96,8,4,4,19,64.87219736877807,0.31967864180585237,1,0,4,1,0,1,0,1233.8353839782314,259.4887894751123
ECOM_287,APAC,Mobile,11,12,55,109,40,3,6,13,86.13991554772464,0.8584271150151733,2,0,1,4,1,0,1,1168.000110124571,155.05184798590435
ECOM_288,APAC,Mobile,34,19,50,97,4,4,8,13,24.80432658402519,0.2701127409614762,1,0,5,1,1,1,1,328.4789544747422,59.530383801660456
ECOM_289,APAC,Desktop,49,18,58,90,4,4,11,20,188.90763073342717,0.060041417510565576,0,0,4,0,0,0,1,3754.182099732737,453.3783137602252
ECOM_290,NA,Desktop,54,23,40,121,9,2,3,15,156.58358620524837,0.4810964347393021,3,0,4,2,1,0,1,2403.001698047142,187.90030344629804
ECOM_291,APAC,Desktop,9,18,60,120,9,1,7,15,22.762241966660213,0.19748230488889074,1,0,4,1,0,0,0,388.0304079905737,22.762241966660213
ECOM_292,EU,Mobile,10,19,69,102,17,8,7,18,174.7040958372287,0.7832817404458787,0,0,4,2,0,0,1,3089.136674450762,838.5796600186977
ECOM_293,EU,Desktop,26,13,47,98,31,4,3,8,28.33802563741671,0.44971327947283113,1,0,2,1,0,1,0,179.95063178285432,113.35210254966684
ECOM_294,NA,Mobile,37,27,61,96,34,4,8,11,61.04210668463071,0.8108535823659505,1,0,3,0,0,0,0,565.0154954631721,244.16842673852284
ECOM_295,EU,Mobile,44,24,60,105,40,3,7,13,21.04688473815398,0.7444545969878651,1,0,5,2,0,1,0,259.75574012085764,63.14065421446195
ECOM_296,APAC,Mobile,9,15,61,105,8,1,8,10,20.038877702726488,0.21604388725216828,2,0,4,0,1,0,0,223.51394285717004,20.038877702726488
ECOM_297,APAC,Desktop,32,13,57,106,22,2,4,24,209.81820093737875,0.9868030822246316,3,0,3,1,0,0,1,5060.748885754741,251.78184112485448
ECOM_298,APAC,Mobile,34,16,44,99,6,2,8,10,65.75518915988472,0.5006628580705051,3,0,3,1,0,0,1,519.686021802055,78.90622699186166
ECOM_299,EU,Desktop,71,8,53,95,1,2,9,13,204.52781167596504,0.05693983954755488,2,0,5,0,0,0,1,2635.8499641302287,245.43337401115804
ECOM_300,APAC,Desktop,57,14,57,133,19,3,4,11,187.50078512730533,0.13343949738330807,3,0,5,1,1,0,0,2066.6183564228386,562.502355381916
ECOM_301,NA,Mobile,30,16,57,114,35,6,7,13,132.80755182515165,0.053230918903018565,2,1,2,1,0,0,1,1850.5590970711235,478.1071865705459
ECOM_302,APAC,Desktop,65,9,45,78,29,1,5,16,29.709572169944416,0.1565184171283588,0,0,5,0,0,0,0,533.6910509055183,29.709572169944416
ECOM_303,APAC,Desktop,38,14,57,116,36,6,3,15,182.84550888291955,0.7176257136810676,2,0,3,0,0,0,1,2796.8275453044675,658.2438319785102
ECOM_304,APAC,Mobile,41,14,53,79,25,0,7,13,63.700866987105556,0.5676559005383873,0,0,5,2,1,1,1,802.8643441111816,0.0
ECOM_305,EU,Mobile,63,19,62,109,11,3,10,13,29.080380486049155,0.9325975226190787,0,1,2,1,1,0,1,305.9059956653324,52.34468487488848
ECOM_306,NA,Mobile,64,10,64,105,1,7,5,17,76.08930655616217,0.509640399700167,4,0,3,2,1,0,0,1211.869321023389,532.6251458931351
ECOM_307,NA,Desktop,21,14,54,109,7,9,6,22,56.470530340086626,0.609041387401255,2,0,5,1,0,1,1,1166.9898615276156,304.94086383646777
ECOM_308,EU,Desktop,18,17,56,102,33,3,5,16,234.76806381005466,0.647591133037225,1,1,4,0,0,0,1,3854.3610927758846,422.58251485809836
ECOM_309,APAC,Desktop,63,18,72,115,21,5,6,19,36.95518790431608,0.8872695343274717,1,0,5,1,0,1,1,598.1698409206315,110.86556371294822
ECOM_310,EU,Desktop,46,12,57,104,34,2,8,14,73.69994995363638,0.3144898402275773,0,0,1,4,1,0,1,930.6867922209362,88.43993994436364
ECOM_311,NA,Mobile,29,13,48,107,27,4,12,13,81.77180591520018,0.24946876550839236,0,1,2,1,0,0,0,1037.9386240711553,327.0872236608007
ECOM_312,EU,Desktop,35,20,58,103,20,4,6,9,156.6064272451888,0.5658306893641946,2,0,2,4,0,1,1,1440.766720224598,375.8554253884531
ECOM_313,NA,Desktop,46,17,47,111,8,4,7,9,147.26413948777315,0.7580887667558602,0,1,4,0,0,0,1,1214.1529895151898,353.4339347706555
ECOM_314,EU,Mobile,39,14,61,90,17,3,5,19,74.37530138457775,0.8285754926982415,0,0,5,3,1,1,1,1343.7657788668596,133.87554249223993
ECOM_315,APAC,Mobile,34,17,58,126,32,6,6,14,3.2303549978297004,0.46169147255933407,1,0,2,1,0,0,1,51.46750141632995,11.629277992186921
ECOM_316,NA,Mobile,22,12,43,129,30,5,6,15,114.1282454487969,0.3428676497229236,4,0,4,1,1,0,1,1620.418720953751,342.3847363463907
ECOM_317,NA,Desktop,22,16,61,108,15,2,5,18,92.98603369407387,0.7780510328356358,1,0,4,2,1,0,1,1650.9074053683446,111.58324043288864
ECOM_318,APAC,Mobile,46,11,51,105,37,0,7,17,42.66185743822954,0.47626201585006434,1,0,4,1,1,0,0,710.7297967080008,0.0
ECOM_319,NA,Desktop,67,15,43,110,26,6,5,12,6.381448415892387,0.5132279212278692,2,1,1,1,1,1,1,13.839356234280075,22.973214297212593
ECOM_320,APAC,Desktop,11,17,61,124,11,1,12,21,70.55928549629112,0.4426359528837759,0,0,5,0,1,1,1,1424.2966097921915,42.33557129777467
ECOM_321,EU,Mobile,38,21,64,111,18,5,11,21,74.18440351537205,0.024174073863242107,4,0,5,0,0,1,1,1627.0099007821614,222.55321054611616
ECOM_322,NA,Desktop,51,11,58,107,1,2,10,20,58.29994082664385,0.42543949014676097,1,0,4,1,0,0,1,1144.1640406264546,69.95992899197262
ECOM_323,NA,Desktop,66,10,57,125,42,3,9,12,46.19512126276787,0.03480546055607969,1,0,2,1,0,0,1,566.0352975466334,83.15121827298215
ECOM_324,NA,Mobile,25,16,71,116,33,4,8,10,9.59534415463129,0.5521451350685437,0,0,1,1,0,0,1,216.77230006024246,23.028825971115094
ECOM_325,NA,Mobile,56,17,59,108,20,3,9,19,177.3453256760251,0.38736970946622185,3,0,3,1,1,0,1,3491.710712669456,319.2215862168452
ECOM_326,NA,Mobile,45,17,49,112,12,2,11,10,68.19834791840225,0.5310797967331382,1,0,3,0,0,0,0,722.7900130187027,136.3966958368045
ECOM_327,NA,Mobile,37,16,57,103,1,3,10,11,84.19843110359045,0.5515037089489284,3,0,4,0,0,0,0,841.0405823772605,252.59529331077135
ECOM_328,APAC,Mobile,51,15,67,125,32,4,5,21,132.649006892423,0.6727211168429214,0,0,2,2,1,0,1,2613.053462634462,318.35761654181516
ECOM_329,EU,Mobile,36,15,53,113,8,2,5,12,226.78475249869862,0.2512953210450162,0,0,3,1,0,0,1,2663.1926273914214,272.14170299843835
ECOM_330,EU,Desktop,27,13,56,119,7,0,7,20,129.274627707494,0.1940885162872592,2,1,5,1,0,0,1,2547.2984021253756,0.0
ECOM_331,NA,Mobile,71,21,51,121,1,6,5,8,65.20965354829322,0.15700319041268995,1,0,4,1,0,0,0,393.8650872847444,391.25792128975934
ECOM_332,EU,Mobile,71,13,54,116,10,3,4,13,158.42666155067138,0.2439990483925466,1,1,3,0,0,1,1,1913.4587063768815,285.16799079120847
ECOM_333,EU,Mobile,33,21,54,122,22,3,3,12,24.537015181901555,0.3084105082926595,2,0,4,0,0,1,1,230.23697971859963,44.1666273274228
ECOM_334,EU,Desktop,35,16,52,105,6,1,6,12,37.35549833806067,0.4766979196402066,0,0,4,0,0,1,0,487.7183634881574,37.35549833806067
ECOM_335,EU,Desktop,32,16,55,120,41,4,5,16,175.70147412380658,0.034779607045764105,0,0,3,1,0,0,1,2728.098955828927,421.68353789713575
ECOM_336,APAC,Desktop,12,22,62,128,1,4,10,18,39.6454103083342,0.8092073558416388,0,0,3,4,1,0,1,712.8704308490492,95.14898474000208
ECOM_337,NA,Mobile,37,21,53,110,19,2,9,15,66.84703866445565,0.9253344695210787,0,0,2,1,0,0,1,1000.6444504112169,80.21644639734679
ECOM_338,APAC,Mobile,6,14,66,104,10,3,7,20,71.66469014505752,0.26869466997739433,2,1,4,0,1,0,0,1487.5533738933252,214.99407043517255
ECOM_339,APAC,Desktop,58,17,46,121,36,6,11,16,118.16030955827304,0.25998166696661573,2,0,3,2,0,0,0,1886.9106792434577,708.9618573496382
ECOM_340,EU,Desktop,35,13,46,88,27,3,10,17,144.37684556771285,0.7425214023050529,0,0,5,1,0,0,0,2452.353007247722,433.13053670313855
ECOM_341,APAC,Desktop,21,22,65,110,12,1,5,13,58.66524699958393,0.22236514734679091,1,0,2,1,1,0,0,716.8114460342617,58.66524699958393
ECOM_342,NA,Desktop,53,16,48,100,9,1,6,15,71.67098178075284,0.16951515394473304,1,0,5,1,0,1,1,1103.993389080787,43.002589068451705
ECOM_343,NA,Desktop,24,22,67,119,19,6,1,16,106.75282838069134,0.3819094595032324,4,0,3,1,0,1,1,1823.7156614921366,384.3101821704889
