user_id,geo_region,country,language_preference,plan_tier,billing_cycle,profile_count,hours_streamed_30d,hours_streamed_90d,binge_watch_flag,completion_rate_pct,buffering_events_30d,video_quality_rating,days_since_last_stream,payment_failures_30d,support_contacts_30d,app_store_rating,early_warning_flag,offer_sent,churn_flag,ltv_6m
OTT_172,North America,DE,Hindi,Premium,Monthly,2,29.00422347559526,74.40986894889635,1,92.56808277496862,3,2,17,0,0,3,1,1,1,137.24303417717658
OTT_173,South Asia,IN,Hindi,Premium,Monthly,5,20.777985082517834,64.07310784356957,0,99.66970307203312,2,1,43,2,1,4,1,0,1,200.57259268214005
OTT_174,LATAM,US,English,Standard,Annual,5,18.83501098004672,39.561796331248736,0,92.53416113438712,2,4,32,0,2,4,0,0,1,24.570634997367605
OTT_175,South Asia,IN,Spanish,Basic,Annual,2,33.46451130325349,48.228763385513524,0,57.63469160202405,3,3,31,1,2,5,1,0,1,32.18501766682881
OTT_176,South Asia,US,Hindi,Basic,Monthly,5,31.282149962884155,13.959913941858149,0,86.56958989672476,1,2,43,0,0,3,1,1,1,2.772440700847021
OTT_177,North America,US,German,Standard,Annual,4,53.57943677031059,43.391873376934335,1,74.30621732965228,3,4,21,1,0,1,1,0,1,118.10128696188622
OTT_178,Europe,DE,Spanish,Standard,Annual,1,4.208375651638914,46.29279051629103,0,75.6742289588259,2,1,51,0,1,3,0,0,1,72.68189964147689
OTT_179,Europe,IN,Hindi,Basic,Monthly,5,55.7902820065442,51.303981639669466,1,59.005365259466515,2,1,14,0,3,3,0,1,0,-9.871211604467724
OTT_180,South Asia,UK,Hindi,Premium,Monthly,5,13.905925407701133,76.5106802592126,0,98.29660434287527,3,5,10,0,1,5,0,0,1,143.04738230915794
OTT_181,South Asia,UK,Hindi,Basic,Monthly,4,7.27358687923749,91.43986041106277,0,46.69982081714139,3,5,54,0,3,2,1,0,1,-7.899951719465733
OTT_182,Europe,DE,Spanish,Premium,Monthly,4,8.260047253462146,41.45041473295952,0,98.1361440388103,3,3,27,0,0,1,0,0,1,101.20451268142861
OTT_183,Europe,IN,English,Standard,Monthly,3,22.374478373072968,38.6162941840715,1,59.208151885039825,2,1,31,0,0,3,0,1,1,79.83950830788342
OTT_184,LATAM,BR,Spanish,Basic,Monthly,1,20.168539202330507,103.45642911864529,1,49.81114928103858,1,1,5,0,0,4,0,0,0,1.680192795537799
OTT_185,Europe,BR,Hindi,Standard,Monthly,2,14.477541809209663,107.29413130608623,1,82.45666768253997,1,3,2,0,0,2,1,1,0,82.27249461303926
OTT_186,South Asia,UK,Hindi,Premium,Monthly,1,57.35910533252543,16.28934504271246,0,77.39832909078143,2,1,27,0,2,4,0,0,1,117.79550349550153
OTT_187,North America,DE,Spanish,Basic,Monthly,3,22.215068443336722,67.11236049503812,0,70.69985974545523,2,1,21,0,2,5,0,1,0,57.0482866677182
OTT_188,Europe,BR,Hindi,Basic,Monthly,2,23.25519423192189,92.53437869118514,1,62.78106529493829,1,3,0,0,1,2,0,1,0,90.38052990176013
OTT_189,North America,IN,Spanish,Basic,Monthly,3,5.147350411196277,63.960628656843845,1,83.40754270618731,5,5,43,0,1,3,0,1,0,31.818309979891612
OTT_190,North America,UK,Spanish,Premium,Monthly,1,3.105219582668546,76.87881685846463,0,73.8271403194413,3,4,8,1,0,5,0,0,1,129.3535315516437
OTT_191,South Asia,BR,German,Basic,Monthly,1,8.341253072808781,63.57168229080982,0,59.269243678463084,1,3,39,0,1,2,1,1,1,-69.30281184244396
OTT_192,LATAM,IN,Hindi,Basic,Monthly,2,2.9391192751372897,4.612530863139189,0,70.612888521623,5,5,9,0,1,4,0,1,0,0.8105180619224832
OTT_193,Europe,BR,Hindi,Basic,Monthly,5,13.66514114678159,70.01911941333053,1,80.0155947048651,0,3,55,0,2,5,0,1,1,35.98623515776604
OTT_194,Europe,BR,English,Basic,Annual,3,56.373842706243614,52.28466493909533,0,89.99312822682265,2,2,13,0,1,4,0,0,0,-34.27954791657356
OTT_195,LATAM,UK,Spanish,Basic,Monthly,5,21.273839192538098,62.75177596087421,0,41.58732879091293,1,5,25,0,0,2,0,1,0,8.040200495636363
OTT_196,Europe,UK,Hindi,Standard,Monthly,4,54.41489905675109,127.36039362483065,0,65.44600592317106,2,4,53,0,1,5,0,1,0,49.183016153269854
OTT_197,North America,DE,Hindi,Standard,Monthly,2,9.859672681558667,149.91424189687567,1,89.46388469211209,4,1,42,0,0,4,0,1,1,99.97428401722203
OTT_198,LATAM,IN,Spanish,Premium,Monthly,1,12.209505115307152,50.893682130594364,1,62.77650567311567,3,5,34,1,0,4,0,0,1,93.14231431779237
OTT_199,North America,BR,English,Standard,Monthly,3,71.1073392681924,66.7275004957002,0,92.304950332913,1,5,19,1,0,3,0,0,1,47.72267161686387
OTT_200,Europe,IN,English,Standard,Monthly,5,20.85917091018951,125.81295158498753,1,70.83940823506931,3,4,4,0,0,4,0,0,1,103.5101569261724
OTT_201,LATAM,BR,Hindi,Premium,Annual,4,42.30116889236206,109.51329937664175,0,90.98801269701949,2,2,52,0,0,4,0,0,1,167.64385229663233
OTT_202,South Asia,UK,Hindi,Basic,Monthly,5,22.540176907952663,82.688963946187,0,52.76171109121228,0,1,19,0,1,4,0,1,1,33.01960897465245
OTT_203,North America,UK,Hindi,Premium,Monthly,5,17.736274146082124,92.72907850225074,0,56.262077543293344,2,1,35,0,0,2,0,0,0,119.83924200302748
OTT_204,Europe,US,German,Standard,Monthly,1,32.435404846269826,36.493225782914585,1,56.48103172484191,2,5,46,0,2,4,1,1,1,59.24754861228253
OTT_205,Europe,US,Spanish,Standard,Monthly,3,16.759217048463665,26.402704795934213,0,54.018241732500954,1,1,18,0,1,5,0,0,0,84.25178134710869
OTT_206,Europe,BR,German,Premium,Monthly,4,1.19656423547478,60.78398422717753,1,80.77789858661109,2,5,8,0,0,4,0,0,0,124.18785559009281
OTT_207,South Asia,DE,German,Premium,Monthly,2,14.440242847803272,96.54981607072372,1,56.035401681161666,0,5,1,0,0,1,0,0,1,128.30973182270864
OTT_208,LATAM,IN,English,Standard,Monthly,3,2.389557673932434,20.421212964662686,0,91.3067168906984,2,3,55,0,0,3,0,0,1,17.044295819667227
OTT_209,North America,US,Spanish,Basic,Monthly,5,22.19196575519245,43.00129422280552,0,81.28437433473655,2,3,25,0,0,5,0,1,1,16.633709502635725
OTT_210,North America,UK,German,Standard,Annual,2,31.23153509131788,95.74731600377011,0,98.72543192409486,2,5,2,1,0,5,0,0,1,57.10516742776352
OTT_211,LATAM,IN,German,Premium,Annual,3,58.300248728164625,55.68056820188735,0,63.01169112904629,1,3,44,0,1,1,0,0,1,54.18430562322746
OTT_212,LATAM,DE,Hindi,Standard,Monthly,1,7.829990525591381,52.91124583452053,1,67.46916311600508,2,1,42,0,2,5,0,1,1,122.3603004611795
OTT_213,LATAM,US,Hindi,Standard,Monthly,1,47.20750844645973,141.15835088386612,0,43.12753482742885,1,4,30,0,2,4,0,0,1,89.7717688171018
OTT_214,Europe,UK,Hindi,Premium,Annual,2,29.597974629499028,41.31675688975848,0,42.451273840117906,2,3,40,0,1,4,0,0,0,153.99869605763809
OTT_215,North America,US,English,Premium,Monthly,1,8.172557989037205,138.57907025187455,0,45.63677046227003,0,2,38,0,1,1,0,1,1,139.66139910431542
OTT_216,North America,US,English,Premium,Monthly,1,57.15440175120802,137.23913807032105,0,79.06839897308474,1,4,20,0,2,5,0,1,1,151.5109038181454
OTT_217,Europe,IN,Hindi,Basic,Monthly,2,10.324105484649412,40.29198607129236,1,81.86946242817612,2,3,2,0,1,5,1,0,0,3.9538753563375533
OTT_218,North America,UK,English,Basic,Annual,3,25.32667476233948,83.02230132564675,0,52.51123004237452,4,1,27,0,2,3,0,1,1,-17.267844610745563
OTT_219,LATAM,DE,Hindi,Standard,Annual,5,45.38258499984588,25.23781305698961,0,47.754594168525074,3,1,27,0,0,5,0,0,1,32.68992250302502
OTT_220,Europe,IN,German,Standard,Monthly,4,24.90561042793547,124.18189208295257,0,68.40441774348453,4,3,15,0,2,5,0,0,0,111.28801385000155
OTT_221,South Asia,BR,German,Basic,Monthly,5,14.448443590381284,89.10605960102328,1,74.07765192137633,3,2,30,0,0,5,0,0,1,15.10019126861898
OTT_222,Europe,DE,Spanish,Standard,Annual,2,32.98363326572043,85.00108816757381,0,62.61739464083907,1,4,34,0,1,2,0,0,1,63.445296887683796
OTT_223,South Asia,UK,Spanish,Basic,Annual,1,13.674260938819442,80.35310967073893,1,45.8359058637101,3,5,30,0,1,5,0,0,1,9.267401151953582
OTT_224,LATAM,US,English,Premium,Monthly,1,39.541492550064405,85.01733505866567,0,69.63450581144986,4,3,26,0,0,5,0,0,1,114.44677065880482
OTT_225,LATAM,UK,Hindi,Basic,Annual,2,9.235429365085563,75.9263734915686,0,66.14213177876783,3,3,43,0,0,4,1,0,0,28.689255519306382
OTT_226,LATAM,UK,Hindi,Standard,Annual,2,47.88054993880254,33.71693556176987,0,84.4727902109488,4,2,2,1,0,2,1,0,1,101.45034610740846
OTT_227,South Asia,UK,Spanish,Standard,Monthly,2,12.599018624042522,35.07570711083779,1,68.480967273928,2,2,31,0,0,5,0,1,1,111.9517642543128
OTT_228,LATAM,DE,Spanish,Standard,Monthly,1,30.61421833637887,70.4302585141684,1,80.54759172164822,1,2,37,0,1,3,0,0,1,49.609413002314874
OTT_229,North America,US,English,Standard,Monthly,5,21.604677771920407,24.129046935790175,0,63.490828327243975,1,1,28,0,1,3,1,0,0,55.32066074116202
OTT_230,North America,US,Spanish,Basic,Monthly,1,14.341133327185226,57.59415731070804,0,97.61916033028983,1,5,29,0,2,3,0,1,1,-19.984034854590153
OTT_231,Europe,UK,German,Basic,Monthly,5,25.974430481508584,6.133472376712638,1,92.38416470734882,1,4,9,2,1,4,0,1,1,67.55179213762531
OTT_232,LATAM,BR,English,Basic,Monthly,4,17.61867208290621,22.38037713195323,0,57.29999384081272,1,4,39,0,0,5,0,0,0,51.255954474932565
OTT_233,Europe,BR,Spanish,Premium,Annual,5,7.386842446156698,128.2114983641658,1,70.18529731166657,1,4,58,0,0,3,0,0,1,129.75288758144237
OTT_234,North America,DE,German,Standard,Monthly,5,57.69944838393896,50.115309514946276,0,73.4716808144824,2,5,40,0,2,3,0,0,1,82.87932829372147
OTT_235,Europe,BR,English,Basic,Monthly,5,55.50352407760235,55.47757705019003,1,51.48237666289185,1,4,55,1,1,4,0,0,1,35.95469356872159
OTT_236,LATAM,BR,Hindi,Standard,Monthly,5,18.963430339969875,74.16183103114304,0,45.625123339005164,2,2,14,1,0,4,0,0,0,141.7655657430515
OTT_237,LATAM,US,German,Standard,Monthly,5,26.207661953072176,109.50075940488257,0,68.16681874296819,1,4,9,1,0,3,1,0,1,104.56534678307598
OTT_238,Europe,UK,German,Basic,Annual,4,8.34398880276409,99.86605117915359,0,69.03815340975737,1,5,24,0,3,5,0,1,1,79.16558702418955
OTT_239,Europe,BR,English,Basic,Monthly,3,14.521148364638407,86.19425656209918,1,46.10876299199437,1,4,29,1,1,3,1,0,0,-4.602913344141317
OTT_240,North America,US,Spanish,Basic,Annual,3,12.282833053282395,21.679594099068964,0,93.82702363866359,3,1,25,0,1,2,0,0,0,-37.09435199164931
OTT_241,North America,DE,German,Basic,Monthly,4,9.013186500416637,59.74410073670164,1,84.35508538057998,4,1,44,0,0,5,0,0,0,-3.9645647582531147
OTT_242,LATAM,DE,Spanish,Basic,Monthly,2,30.156831979765197,67.58995716820715,0,54.047983751776805,2,2,14,0,2,5,0,1,1,17.097628406551706
OTT_243,South Asia,DE,English,Premium,Monthly,3,44.662184538174444,94.29392384597415,0,61.876118388956556,4,1,20,0,0,3,0,1,0,89.93968494070364
OTT_244,Europe,BR,Hindi,Standard,Monthly,5,20.72953660555914,13.135903377013488,0,43.83875804697277,1,1,25,0,2,1,1,1,1,112.76272395912802
OTT_245,Europe,UK,English,Basic,Monthly,5,22.68076803669706,96.60600405855428,0,57.690418351554754,4,1,2,1,1,2,0,0,1,6.841345059697968
OTT_246,South Asia,US,Spanish,Basic,Annual,1,21.52395695792198,59.349007043828635,1,86.94729854768778,5,2,22,0,0,5,0,0,0,8.711021092627062
OTT_247,North America,BR,Hindi,Premium,Annual,2,41.18499727165031,28.489230558918226,1,78.1268369336774,3,3,11,0,0,5,1,1,0,162.01058079971796
OTT_248,South Asia,US,English,Basic,Annual,2,31.192839314388415,61.1437244238802,0,79.76793729180453,1,5,25,0,2,4,1,1,1,19.108518321644603
OTT_249,LATAM,US,Spanish,Basic,Monthly,4,80.59413277829134,96.81063269295224,0,57.594448739902035,2,5,26,0,2,4,0,0,0,0.7884412554174034
OTT_250,North America,UK,German,Premium,Monthly,3,21.81572736916157,48.675187204773074,0,93.7882830265876,3,4,7,0,0,5,0,0,0,111.6520002786736
OTT_251,LATAM,BR,Spanish,Standard,Annual,1,48.73712557089527,120.10580025458809,1,69.805917905596,4,1,19,0,0,2,0,0,0,127.82457060347929
OTT_252,South Asia,UK,Spanish,Premium,Annual,3,29.1280523767794,68.90988166723841,1,47.380806119262246,2,3,15,2,2,3,0,0,1,159.25630598629078
OTT_253,South Asia,BR,Spanish,Premium,Monthly,5,31.57941359177999,31.111208882578943,1,96.83318409078646,3,2,5,0,0,4,0,0,0,127.98705577730048
OTT_254,Europe,IN,Spanish,Standard,Monthly,5,26.80034151760526,80.28063424365399,1,65.45322918452277,0,5,49,0,0,3,0,1,1,153.68742111626352
OTT_255,Europe,DE,Hindi,Basic,Monthly,3,55.4475650949069,55.26657970365266,1,63.70980889245785,1,5,5,0,2,3,0,1,1,33.77643416626082
OTT_256,Europe,DE,Hindi,Basic,Annual,2,23.53120811003881,25.690909393902082,0,40.127686984004086,3,5,25,0,0,5,1,0,0,22.576129314127012
OTT_257,Europe,DE,Hindi,Premium,Annual,2,5.16216140066462,33.154389071551705,0,97.80900030036116,4,3,22,0,1,4,1,0,0,146.32208392410865
OTT_258,LATAM,IN,Spanish,Premium,Annual,1,60.272236240483565,27.74902242766836,0,49.83474240862134,4,1,16,0,3,5,0,1,1,123.59161363840163
OTT_259,Europe,IN,German,Basic,Monthly,2,20.16522387058903,35.81870118436836,1,76.13607137013472,0,4,28,0,2,5,0,0,1,27.934786850683494
OTT_260,LATAM,BR,German,Basic,Monthly,1,12.11503363471179,29.33730959393698,1,57.19684083039819,3,5,51,0,3,4,1,0,1,9.9034564935768
OTT_261,South Asia,BR,English,Standard,Monthly,5,10.993191226269712,40.44329174863932,1,53.66432166154616,1,4,16,0,2,5,0,0,1,123.823451869687
OTT_262,North America,US,German,Basic,Annual,2,10.768921082411392,9.301786458837107,0,86.186851322335,1,3,22,2,2,5,0,1,0,-29.035767961773185
OTT_263,North America,IN,English,Standard,Monthly,3,16.231103540941806,28.754661554524475,0,93.80564422568452,1,2,41,1,0,5,1,1,0,89.14221215965304
OTT_264,Europe,UK,German,Standard,Monthly,3,29.924747224571927,28.36073300317688,0,64.05845929720793,1,5,9,0,1,4,0,0,1,116.3706698147181
OTT_265,Europe,US,English,Premium,Annual,4,60.746921147180885,19.479615801001525,1,56.32608328432943,0,4,49,1,0,2,1,0,1,129.1911503978225
OTT_266,South Asia,DE,English,Standard,Monthly,3,21.3088529395883,6.702893727145673,0,59.51059953357556,5,3,56,0,3,2,0,1,1,151.40420642849256
OTT_267,Europe,US,German,Standard,Annual,1,79.42758334907711,61.36368732486646,0,89.87702638992681,2,4,27,1,2,1,0,0,0,64.74091557006405
OTT_268,Europe,IN,Spanish,Basic,Monthly,4,30.714331842717176,14.179637597222023,1,40.95281522151685,1,4,59,0,1,4,0,1,1,52.92325850680532
OTT_269,LATAM,US,Spanish,Standard,Monthly,3,26.446144751064907,40.13654260020486,0,63.981909674740606,3,4,10,0,2,4,0,1,0,94.79717175207256
OTT_270,LATAM,BR,English,Standard,Monthly,1,5.061779597966837,31.273816245675622,0,77.63083172168191,0,3,4,0,3,5,1,1,0,66.2416205817371
OTT_271,South Asia,DE,German,Basic,Annual,4,39.62215742490745,29.50497217769692,1,77.78858221282479,2,2,38,0,0,4,0,0,1,85.64355511025445
OTT_272,North America,UK,English,Basic,Monthly,5,4.3411738213193125,49.6467763914025,1,90.49564919522994,1,4,40,0,0,4,0,0,0,12.581726693502526
OTT_273,Europe,US,Hindi,Basic,Monthly,1,16.166676638090223,8.186957149205659,0,47.03277119401978,1,5,23,1,2,4,0,0,0,-1.823097798974329
OTT_274,South Asia,US,Spanish,Basic,Monthly,5,19.80898521326253,88.8468246179092,0,74.27329407594647,2,4,24,2,0,4,0,0,0,36.411617801226626
OTT_275,South Asia,US,German,Standard,Monthly,2,37.93230731726717,33.89019118825307,0,98.24743147590752,1,4,36,0,0,5,0,0,0,73.5318777882064
OTT_276,South Asia,UK,Spanish,Premium,Monthly,5,17.79323801050978,119.24801103464333,0,75.93781205321156,3,4,18,1,2,4,0,0,1,161.34648419663847
OTT_277,North America,US,Spanish,Standard,Monthly,1,39.910156729184735,118.01667800757468,0,82.74161602246198,2,3,49,1,2,2,0,0,1,85.03455624177963
OTT_278,South Asia,IN,Spanish,Basic,Monthly,5,18.848420527330617,227.56885639551297,0,95.49045613350104,0,1,47,0,1,5,0,0,1,64.50042737167038
OTT_279,LATAM,DE,English,Standard,Annual,5,30.60025830746229,10.121368408962592,0,43.84715837049215,1,5,4,2,0,2,1,0,1,156.9909832087876
OTT_280,North America,DE,English,Standard,Monthly,2,46.691455313608266,62.40490546831248,1,69.41518801037215,3,1,32,0,0,4,0,0,1,60.57838141306528
OTT_281,North America,US,English,Premium,Monthly,5,23.129350650654967,127.54556060461927,0,88.80477594939912,1,4,5,0,1,4,0,0,1,186.42569515480446
OTT_282,LATAM,BR,English,Basic,Annual,5,32.271519766012545,73.64236083038192,1,78.76350545930272,2,3,4,0,1,4,0,0,1,26.892604527701515
OTT_283,Europe,DE,English,Standard,Monthly,4,43.96498859028718,20.00500168182822,1,64.57174575458288,1,1,48,0,1,3,0,0,1,89.80888213928219
OTT_284,North America,DE,German,Basic,Annual,4,39.605752255901145,66.13766715380395,0,82.01973982659825,0,3,52,0,1,4,0,0,1,77.47948799438299
OTT_285,Europe,IN,Spanish,Basic,Monthly,5,23.36726348895168,108.88270258321961,0,95.96555523871825,3,2,48,0,0,2,0,0,1,-41.241475216382504
OTT_286,North America,BR,Spanish,Basic,Annual,4,33.82175427020704,31.356270734031504,0,70.74256499493771,3,2,25,0,0,4,0,0,0,18.763711625754006
OTT_287,South Asia,DE,Spanish,Basic,Monthly,3,62.72971443522299,43.605912569366936,1,43.129667365410086,0,3,42,0,0,5,0,0,1,40.582908274980674
OTT_288,LATAM,BR,Hindi,Basic,Monthly,4,19.54028376211914,95.81737738869182,1,62.1319047181839,0,4,4,0,1,5,0,1,0,68.36798699133779
OTT_289,South Asia,UK,English,Premium,Monthly,1,10.292945722957226,20.48419066487517,1,53.19952289714982,4,1,15,0,0,5,1,1,0,187.76492914537283
OTT_290,South Asia,UK,English,Basic,Monthly,1,26.44024857504177,15.151667044881282,1,74.69439670442912,5,5,31,0,1,3,1,0,0,53.9382822737082
OTT_291,North America,UK,Hindi,Standard,Monthly,1,27.992373682916384,72.45435898658162,0,77.26749071698535,3,5,3,0,0,4,0,1,0,79.34366580192956
OTT_292,LATAM,UK,Spanish,Standard,Annual,1,22.99215417024211,55.47296839170286,0,65.97458217558396,4,2,15,0,0,1,0,1,0,47.52004811362676
OTT_293,Europe,DE,Spanish,Basic,Annual,5,23.460761561552314,42.90865623937454,1,59.36005567714763,2,2,31,0,2,5,0,0,1,51.624757320952504
OTT_294,LATAM,BR,English,Standard,Monthly,2,6.715090059822397,64.50345810333341,0,43.5750119039198,1,5,6,0,1,4,0,0,1,106.04772478560201
OTT_295,North America,BR,Spanish,Standard,Annual,3,30.151627134432033,70.45603936738925,1,89.20687812771155,1,5,17,0,2,4,1,0,1,165.65008776199824
OTT_296,South Asia,DE,English,Standard,Monthly,4,47.95566496118251,42.60927297777656,1,73.37959317482918,1,1,28,0,1,1,0,0,1,154.99740517455874
OTT_297,LATAM,US,Spanish,Premium,Annual,3,12.482168161759027,45.644671318974524,1,90.87350472538085,7,1,14,0,1,5,0,0,1,135.90103089099532
OTT_298,North America,US,English,Standard,Annual,3,8.943719880997307,21.39075351984494,1,80.89429465875051,0,1,9,0,4,4,0,1,0,118.98489109430825
OTT_299,North America,BR,English,Basic,Annual,1,14.04069902952877,124.19836160453869,0,46.3606935402392,1,3,46,0,3,4,0,0,0,53.182334039096965
OTT_300,North America,IN,Hindi,Premium,Monthly,3,26.609092454059258,37.41875127551103,0,79.84759592456535,2,4,30,0,1,4,0,0,1,170.52884885754244
OTT_301,North America,UK,Spanish,Standard,Annual,2,39.49285016593332,35.894979004264506,1,55.92896292214964,0,1,35,0,1,2,0,0,1,110.946479738164
OTT_302,Europe,UK,Hindi,Premium,Monthly,3,11.891281835408014,33.69035418201996,0,57.65518426980962,3,2,13,0,0,5,1,0,1,107.50360347501389
OTT_303,South Asia,UK,English,Basic,Monthly,3,50.681660338550586,4.506905438953529,0,42.614144910504,3,2,25,1,3,1,0,0,1,7.688018279012146
OTT_304,North America,DE,German,Standard,Monthly,4,49.87799272466015,25.176038510541883,1,83.64405818698104,4,2,29,0,2,4,1,0,0,113.01828728034158
OTT_305,South Asia,IN,Hindi,Basic,Monthly,1,36.816434634247315,22.62415708265405,0,63.512709166118576,6,1,16,1,2,1,0,1,1,35.951254604422076
OTT_306,North America,BR,Spanish,Premium,Monthly,2,43.98391640069369,50.69561263016679,1,46.3587911730772,2,2,31,0,0,1,0,1,1,110.93483200086985
OTT_307,LATAM,US,Hindi,Basic,Annual,5,23.979918121460152,43.62355322474944,0,48.98384977121776,0,5,31,1,1,1,0,0,1,10.584362307523485
OTT_308,LATAM,IN,Spanish,Standard,Monthly,1,10.979400264372266,32.7243354555478,1,53.7494493735026,5,5,34,1,1,1,0,1,1,105.60164697868892
OTT_309,Europe,DE,Hindi,Standard,Monthly,3,70.01292851586591,77.94862205707405,1,97.61428398896572,2,1,17,0,1,3,0,1,1,67.3554846632152
OTT_310,Europe,US,Spanish,Basic,Monthly,2,21.162281141268018,131.38086481986713,0,98.86865639492667,8,4,2,0,2,4,1,0,0,11.490724852096317
OTT_311,North America,UK,Hindi,Premium,Annual,3,36.776964831651725,27.446382385495657,0,69.81947934017097,0,2,12,0,2,5,0,0,1,160.70499103437552
OTT_312,Europe,IN,Hindi,Basic,Monthly,1,6.847676786986469,54.11844227619938,0,85.19307178912808,0,1,16,0,1,3,0,1,0,2.538069240732451
OTT_313,LATAM,IN,Spanish,Standard,Monthly,1,3.0014050223707884,56.72131967180379,1,51.04056251238936,0,1,14,0,0,2,0,1,1,60.78012564031648
OTT_314,South Asia,UK,Hindi,Standard,Monthly,4,48.47613571847165,8.7753073908125,1,82.23456543294793,4,4,38,0,1,4,0,0,1,140.24505788385454
OTT_315,North America,IN,English,Standard,Monthly,5,12.451091969352959,141.73566401941898,0,97.4871128921394,0,4,23,0,1,4,1,1,0,127.13973212432066
OTT_316,North America,IN,German,Basic,Monthly,2,29.16205552861338,70.78232722161121,0,78.81143770035399,1,1,24,0,2,5,1,1,1,21.53911813033519
OTT_317,North America,IN,Spanish,Standard,Annual,5,39.42528989643745,167.9874911537542,0,53.425272576229574,3,4,30,0,0,3,0,1,1,92.94787677698432
OTT_318,Europe,UK,English,Premium,Monthly,5,33.88378462382332,12.912623730022922,0,78.35874730641818,1,4,8,0,3,4,1,0,0,145.1605725253313
OTT_319,North America,US,Spanish,Standard,Annual,5,50.578293925835986,68.62716423606139,1,84.0238537894281,4,4,55,0,1,3,1,1,1,118.74578733700375
OTT_320,LATAM,BR,German,Standard,Monthly,5,13.730120973632747,33.34458660185752,0,46.4055322242523,1,2,21,0,0,4,0,0,1,95.77821429400045
OTT_321,Europe,UK,Spanish,Basic,Monthly,1,7.347130673797281,131.2422583735475,0,40.89562192156618,5,5,16,3,0,3,0,1,1,31.907847494372987
OTT_322,Europe,US,German,Standard,Annual,4,17.568471407808108,72.74596571216522,1,64.6345595029936,3,4,8,0,0,4,0,0,0,99.16785756746371
